Time (s),Volume (m^3),NH3_X(8),O_X(9),NH2_X(10),OH_X(11),NH_X(12),N_X(13),NO_X(14),NHO_X(15),N2O_X(16),N2_X(17),H2O_X(18),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),HX(20)
1.2810934422520633e-10,0.08314471999999999,2.332253640028523e-06,1.4319654271533762e-05,9.449918698919701e-07,6.373484168752638e-09,1.045858858130548e-07,1.818381289256208e-11,1.818207676472097e-17,2.427747732836904e-13,1.525190995799054e-29,7.524527936355408e-29,1.819355684082471e-11,0.054,0.0,0.0,0.05896638441574307,0.8799928366347526,6.842988289511221e-10,5.646631434598635e-25,1.7411032997259105e-19,0.06599661815017745,3.5254919891303907e-22,1.1464402096210348e-06
1.2896411689709894e-10,0.08314471999999999,2.3322492836304615e-06,1.4415122862299024e-05,9.494958341996765e-07,6.449600097320879e-09,1.065692490994257e-07,1.8699110752168143e-11,1.8829762892234885e-17,2.4939231392085727e-13,1.5374621494905706e-29,-1.6437598519863122e-28,1.854353467872058e-11,0.054,0.0,0.0,0.05896627402821687,0.8799927888531064,7.025276856659734e-10,6.010789770361724e-25,1.8152870301306895e-19,0.06599661166668436,3.5254943543313894e-22,1.154799186034435e-06
1.2981888956899156e-10,0.08314471999999999,2.332244927762851e-06,1.4510590491757831e-05,9.539677458716438e-07,6.525959926275685e-09,1.0857519810457568e-07,1.9225459274572333e-11,1.9495753323020838e-17,2.561391467640041e-13,1.5108787731025357e-29,3.6959008511052963e-28,1.889706933966313e-11,0.054,0.0,0.0,0.05896616363865999,0.8799927410716418,7.21107273267283e-10,6.395807838435364e-25,1.892084363559227e-19,0.06599660519264644,3.525488972672904e-22,1.163170362184477e-06
1.3067366224088418e-10,0.08314471999999999,2.3322405724064688e-06,1.4606057160492155e-05,9.584075134590847e-07,6.602559069191194e-09,1.106037888318403e-07,1.976301815702879e-11,2.018042902680707e-17,2.6301673011392383e-13,1.570204837258233e-29,-8.542349400085687e-28,1.925414697993488e-11,0.054,0.0,0.0,0.05896605324709413,0.8799926932903588,7.400416027284984e-10,6.802731111609115e-25,1.9715680669278123e-19,0.06599659872809904,3.525501162599081e-22,1.1715537557032205e-06
1.315284349127768e-10,0.08314471999999999,2.332236217542043e-06,1.4701522869080076e-05,9.62815047573549e-07,6.679392937100472e-09,1.1265507575113986e-07,2.0311948197450412e-11,2.0884175935400943e-17,2.7002652339096167e-13,1.4339099902171466e-29,2.0273143803126425e-27,1.9614753086931905e-11,0.054,0.0,0.0,0.05896594285354145,0.8799926455092573,7.59334692345443e-10,7.232649980042887e-25,2.0538123865759452e-19,0.06599659227307693,3.5254723268122445e-22,1.1799493832087706e-06
1.323832075846694e-10,0.08314471999999999,2.3322318631502683e-06,1.4796987618095197e-05,9.67190260890075e-07,6.7564569389436975e-09,1.1472911179841941e-07,2.087241128952588e-11,2.1607384961805393e-17,2.7716998698387273e-13,1.7557267770195264e-29,-4.9351958288062266e-27,1.9978872482507773e-11,0.054,0.0,0.0,0.05896583245802464,0.879992597728337,7.789905673672321e-10,7.686701356799603e-25,2.1388930666036987e-19,0.06599658582761435,3.5255418881534775e-22,1.1883572603075762e-06
1.3323798025656203e-10,0.08314471999999999,2.3322275092118265e-06,1.4892451408107783e-05,9.71533068150146e-07,6.833746482016007e-09,1.1682594837523869e-07,2.1444570417739962e-11,2.2350452018935247e-17,2.8444858209888603e-13,9.755556203458762e-30,1.2311690027367824e-26,2.0346489326482626e-11,0.054,0.0,0.0,0.05896572206056684,0.8799925499475985,7.990132596263624e-10,8.166070328833523e-25,2.226887367258831e-19,0.06599657939174502,3.5253694626889185e-22,1.1967774015968376e-06
1.3409275292845465e-10,0.08314471999999999,2.332223155707389e-06,1.4987914239681694e-05,9.758433861644621e-07,6.911256972414934e-09,1.1894563534851271e-07,2.2028589652297774e-11,2.3113778037930943e-17,2.918637706089974e-13,2.915276568558242e-29,-3.144743506167423e-26,2.0717587120316028e-11,0.054,0.0,0.0,0.05896561166119169,0.8799925021670414,8.194068071680286e-10,8.671991854359413e-25,2.317874083371919e-19,0.0659965729655021,3.52580682236954e-22,1.20520982066703e-06
1.3494752560034726e-10,0.08314471999999999,2.332218802617638e-06,1.5083376113381738e-05,9.801211338155174e-07,6.988983815487411e-09,1.2108822105040223e-07,2.2624634143953788e-11,2.389776898606704e-17,2.994170149035009e-13,-2.0261341137717162e-29,8.217895504639416e-26,2.109214871094243e-11,0.054,0.0,0.0,0.05896550125992329,0.8799924543866658,8.401752538787195e-10,9.205752507540972e-25,2.411933562837752e-19,0.06599656654891825,3.5246710166570473e-22,1.2136545301045327e-06
1.3580229827223988e-10,0.08314471999999999,2.332214449923271e-06,1.5178837029754696e-05,9.843662320599894e-07,7.066922416276124e-09,1.2325375227835424e-07,2.3232870118746306e-11,2.4702835884254265e-17,3.071097777378078e-13,1.0860493224860188e-28,-2.1954482318555273e-25,2.1470156294767777e-11,0.054,0.0,0.0,0.058965390856786204,0.8799924066064718,8.613226491141528e-10,9.768692271443668e-25,2.5091477251412165e-19,0.06599656014202553,3.527686928383167e-22,1.2221115414943754e-06
1.366570709441325e-10,0.08314471999999999,2.3322100976050085e-06,1.527429698937841e-05,9.88578603930934e-07,7.145068179965676e-09,1.2544227429529205e-07,2.3853464872637855e-11,2.5529394824131892e-17,3.149435220834977e-13,-2.3515521106091126e-28,5.992048588920361e-25,2.1851591421826048e-11,0.054,0.0,0.0,0.05896528045180546,0.8799923588264593,8.828530473265993e-10,1.0362206380204337e-24,2.609600079925903e-19,0.06599655374485552,3.519502840481788e-22,1.2305808654230875e-06
1.3751184361602512e-10,0.08314471999999999,2.3322057456436077e-06,1.5369755992731024e-05,9.927581745397937e-07,7.223416512327037e-09,1.2765383082995433e-07,2.4486586766063366e-11,2.6377866984751853e-17,3.2291971097882514e-13,7.021385710637836e-28,-1.669705239036275e-24,2.2236435000094088e-11,0.054,0.0,0.0,0.05896517004500658,0.8799923110466283,9.04770507691656e-10,1.0987747211379491e-24,2.7133757456036827e-19,0.06599654735743925,3.542182520444043e-22,1.2390625114816587e-06
1.381838756505033e-10,0.08314471999999999,2.332202324319917e-06,1.5444806280022812e-05,9.960211210627682e-07,7.285154108021027e-09,1.2940878354444427e-07,2.4993261054988994e-11,2.7060610103495568e-17,3.292916560826047e-13,-1.2003568438546102e-27,1.744280236656271e-27,2.2541383883152277e-11,0.054,0.0,0.0,0.05896508324066089,0.879992273481707,9.222766984907464e-10,1.1503026313801806e-24,2.797355400221437e-19,0.0659965423424483,3.5254870089581603e-22,1.2457395363273848e-06
1.3885590768498146e-10,0.08314471999999999,2.3321989031956276e-06,1.551985597686747e-05,9.992637126685713e-07,7.347011846362835e-09,1.3117802050097568e-07,2.5507866218537464e-11,2.7757371188989244e-17,3.3575326537870235e-13,9.497582016771424e-28,-3.499591445890483e-27,2.2848417580561377e-11,0.054,0.0,0.0,0.05896499643522017,0.8799922359168982,9.400266316318698e-10,1.203979607562298e-24,2.883485745637374e-19,0.06599653733351978,3.5255179087680854e-22,1.2524241869150577e-06
1.39023915693601e-10,0.08314471999999999,2.332198047944622e-06,1.5538618308859092e-05,1.000071176149376e-06,7.362494791788614e-09,1.3162256392223207e-07,2.5637766448926064e-11,2.793377649171906e-17,3.3738276102615797e-13,-1.0047307216078584e-27,-2.972857318919022e-32,2.2925500578408556e-11,0.054,0.0,0.0,0.058964974733690396,0.8799922265257134,9.445024314185958e-10,1.2177437878014177e-24,2.905359461631454e-19,0.06599653608223659,3.525467038600861e-22,1.2540965414875984e-06
1.3935993171084008e-10,0.08314471999999999,2.332196337477677e-06,1.557614286219613e-05,1.0016822781655566e-06,7.393482651689138e-09,1.3251433385729598e-07,2.5899074758144397e-11,2.828926835822884e-17,3.4065874203767667e-13,5.6059292678669e-29,1.269523825428755e-33,2.3080054944122162e-11,0.054,0.0,0.0,0.05896493133042878,0.879992207743365,9.535002272042642e-10,1.2456947896850384e-24,2.949521042414735e-19,0.06599653358081052,3.5253983785975977e-22,1.2574426812916726e-06
1.3969594772807917e-10,0.08314471999999999,2.33219462705652e-06,1.5613667268025472e-05,1.0032882768338694e-06,7.424499571362414e-09,1.3340968319004496e-07,2.6162402242008672e-11,2.864835747224182e-17,3.4395745002072917e-13,1.6037988453906816e-29,1.795706228787918e-27,2.3235126057619226e-11,0.054,0.0,0.0,0.058964887926899086,0.8799921889610446,9.625598241189443e-10,1.2742177611578614e-24,2.99423942416351e-19,0.06599653108090633,3.5255661353346597e-22,1.2607907289507126e-06
1.4003196374531825e-10,0.08314471999999999,2.3321929166799934e-06,1.565119152637797e-05,1.0048891680931277e-06,7.455545272107698e-09,1.3430861421762332e-07,2.6427759374332012e-11,2.901107062075893e-17,3.472789737828995e-13,1.4300634125442096e-29,-1.0598464654407033e-27,2.3390712611205483e-11,0.054,0.0,0.0,0.05896484452310299,0.8799921701787523,9.716814696437367e-10,1.3033229766153862e-24,3.039520165221411e-19,0.06599652858252575,3.5257845814814345e-22,1.2641406848157712e-06
1.4036797976255734e-10,0.08314471999999999,2.3321912063469413e-06,1.5688715637289763e-05,1.0064849479319342e-06,7.486619475286359e-09,1.3521112920061983e-07,2.6695156653726923e-11,2.937743471396061e-17,3.5062340211718515e-13,1.3235637430111714e-29,5.52769671809208e-28,2.3546813282369774e-11,0.054,0.0,0.0,0.058964801119042135,0.8799921513964881,9.808654113318094e-10,1.3330208690534016e-24,3.085368864385142e-19,0.06599652608567051,3.5258086619066463e-22,1.2674925492144818e-06
1.4070399577979643e-10,0.08314471999999999,2.3321894960562077e-06,1.5726239600795145e-05,1.0080756123886956e-06,7.517721902326668e-09,1.3611723036307997e-07,2.6964604603549153e-11,2.9747476785340117e-17,3.539908238006286e-13,1.754412380011709e-29,-7.107607954733749e-28,2.3703426733833064e-11,0.054,0.0,0.0,0.058964757714718215,0.8799921326142518,9.901118968048695e-10,1.363322032141461e-24,3.1317911610811446e-19,0.06599652359034236,3.5257484182787645e-22,1.2708463224510904e-06
1.410400117970355e-10,0.08314471999999999,2.3321877858066425e-06,1.57637634169254e-05,1.0096611575516252e-06,7.548852274727744e-09,1.3702691989251628e-07,2.7236113771841968e-11,3.0121223991839114e-17,3.573813275929303e-13,1.3156290436150786e-29,7.310171143776944e-28,2.386055161359681e-11,0.054,0.0,0.0,0.058964714310132886,0.8799921138320437,9.994211737496452e-10,1.3942372222704078e-24,3.1787927355420346e-19,0.06599652109654304,3.5256944198715635e-22,1.2742020048064909e-06
1.413760278142746e-10,0.08314471999999999,2.332186075597091e-06,1.5801287085710683e-05,1.011241579558758e-06,7.580010314063183e-09,1.379401999399189e-07,2.7509694731280134e-11,3.049870361398239e-17,3.6079500223505694e-13,1.7260679411552263e-29,-7.628300485044593e-28,2.4018186554991385e-11,0.054,0.0,0.0,0.05896467090528786,0.8799920950498636,1.008793489914363e-09,1.4257773606096987e-24,3.226379308983118e-19,0.06599651860427419,3.5257229142872164e-22,1.2775595965382562e-06
1.4204805984875277e-10,0.08314471999999999,2.3321826552934365e-06,1.587633398137058e-05,1.0143870389069027e-06,7.642408280229115e-09,1.397775400100492e-07,2.8063114437107774e-11,3.126496984599697e-17,3.676922189306974e-13,2.500811680654502e-29,2.8178399962418275e-34,2.433498108294063e-11,0.054,0.0,0.0,0.0589645840948255,0.8799920574855875,1.0277282311828661e-09,1.4907770032085484e-24,3.323330543641836e-19,0.06599651362433474,3.52623816070697e-22,1.2842805090447808e-06
1.4272009188323095e-10,0.08314471999999999,2.332179235136068e-06,1.59513802880262e-05,1.0175119605340312e-06,7.70491357505971e-09,1.416292670514227e-07,2.862494879290007e-11,3.20464962021958e-17,3.74683183388119e-13,1.1900977802506932e-29,-1.4644593656575876e-27,2.4653799092807157e-11,0.054,0.0,0.0,0.05896449728334486,0.8799920199214237,1.0469181036922068e-09,1.558411705304686e-24,3.4226914611539175e-19,0.06599650865053741,3.526657767997791e-22,1.2910090615661583e-06
1.4339212391770912e-10,0.08314471999999999,2.3321758151158304e-06,1.6026426005932745e-05,1.0206163153385307e-06,7.76752397424881e-09,1.4349539695847234e-07,2.919528326097077e-11,3.2843505388963805e-17,3.8176860471992913e-13,1.4505538549140327e-29,1.9918103886769387e-27,2.4974629128220377e-11,0.054,0.0,0.0,0.058964410470859846,0.8799919823573722,1.0663650912825648e-09,1.6287749854940592e-24,3.5245093246637435e-19,0.06599650368289534,3.5266067688002236e-22,1.2977452553269846e-06
