Time (s),Volume (m^3),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),H2OX(12)
5.784245244635115e-08,0.066515776,0.938,0.0,0.00011293281426262274,0.0,1.4350633352772226e-09,2.9250048999096193e-07,0.0,0.0,0.039248145640248505,0.009943533234102853,0.04999922433477591,0.0,0.0,0.0019997074995100122,0.0,7.749476924914806e-07
5.819329628020643e-08,0.066515776,0.938,0.0,0.00011361389183836021,0.0,1.4394202130686958e-09,2.924954133683514e-07,0.0,0.0,0.03924746457683975,0.009943192694225764,0.049999224346044716,0.0,0.0,0.001999707504586635,0.0,7.749342452527967e-07
5.854414011406171e-08,0.066515776,0.938,0.0,0.00011429492246059175,0.0,1.4437633411818297e-09,2.9249033709585866e-07,0.0,0.0,0.03924678356039697,0.009942852177828865,0.04999922435731946,0.0,0.0,0.0019997075096629077,0.0,7.749207989407185e-07
5.889498394791699e-08,0.066515776,0.938,0.0,0.00011497590613452123,0.0,1.4480928457597448e-09,2.9248526117344986e-07,0.0,0.0,0.03924610259091486,0.009942511684909526,0.04999922436860009,0.0,0.0,0.0019997075147388296,0.0,7.749073535555112e-07
5.924582778177227e-08,0.066515776,0.938,0.0,0.00011565684286535263,0.0,1.4524088510047678e-09,2.9248018560108996e-07,0.0,0.0,0.03924542166838804,0.009942171215465109,0.049999224379886555,0.0,0.0,0.001999707519814402,0.0,7.748939090968971e-07
5.959667161562755e-08,0.066515776,0.938,0.0,0.00011633773265829007,0.0,1.4567114792198829e-09,2.9247511037874335e-07,0.0,0.0,0.03924474079281123,0.009941830769492982,0.04999922439117877,0.0,0.0,0.0019997075248896243,0.0,7.7488046556452e-07
5.994751544948283e-08,0.066515776,0.938,0.0,0.00011701857551853778,0.0,1.4610008508501145e-09,2.924700355063738e-07,0.0,0.0,0.03924405996417909,0.009941490346990517,0.049999224402476686,0.0,0.0,0.0019997075299644966,0.0,7.748670229587452e-07
6.02983592833381e-08,0.066515776,0.938,0.0,0.0001176993714513001,0.0,1.4652770845218154e-09,2.924649609839446e-07,0.0,0.0,0.039243379182486306,0.009941149947955077,0.049999224413780255,0.0,0.0,0.001999707535039019,0.0,7.748535812793488e-07
6.064920311719337e-08,0.066515776,0.938,0.0,0.00011838012046178134,0.0,1.4695402970804722e-09,2.924598868114188e-07,0.0,0.0,0.03924269844772753,0.009940809572384033,0.049999224425089396,0.0,0.0,0.0019997075401131915,0.0,7.748401405258031e-07
6.100004695104864e-08,0.066515776,0.938,0.0,0.00011906082255518598,0.0,1.4737906036290706e-09,2.924548129887585e-07,0.0,0.0,0.03924201775989746,0.009940469220274752,0.04999922443640408,0.0,0.0,0.001999707545187014,0.0,7.748267006985702e-07
6.135089078490392e-08,0.066515776,0.938,0.0,0.00011974147773671841,0.0,1.4780281175643779e-09,2.924497395159263e-07,0.0,0.0,0.03924133711899079,0.009940128891624609,0.049999224447724214,0.0,0.0,0.0019997075502604872,0.0,7.748132617975369e-07
6.170173461875919e-08,0.066515776,0.938,0.0,0.00012042208601158314,0.0,1.4822529506113202e-09,2.924446663928839e-07,0.0,0.0,0.0392406565250022,0.009939788586430968,0.04999922445904978,0.0,0.0,0.00199970755533361,0.0,7.747998238219548e-07
6.205257845261446e-08,0.066515776,0.938,0.0,0.00012110264738498459,0.0,1.486465212858638e-09,2.924395936195931e-07,0.0,0.0,0.03923997597792636,0.009939448304691201,0.049999224470380695,0.0,0.0,0.001999707560406383,0.0,7.747863867723607e-07
6.240342228646973e-08,0.066515776,0.938,0.0,0.00012178316186212717,0.0,1.4906650127926108e-09,2.9243452119601546e-07,0.0,0.0,0.03923929547775797,0.009939108046402679,0.04999922448171692,0.0,0.0,0.0019997075654788073,0.0,7.747729506488338e-07
6.275426612032501e-08,0.066515776,0.938,0.0,0.00012246362944821527,0.0,1.494852457328149e-09,2.924294491221122e-07,0.0,0.0,0.0392386150244917,0.009938767811562775,0.049999224493058395,0.0,0.0,0.0019997075705508807,0.0,7.74759515450352e-07
6.310510995418028e-08,0.066515776,0.938,0.0,0.0001231440501484533,0.0,1.4990276518419811e-09,2.9242437739784467e-07,0.0,0.0,0.03923793461812227,0.009938427600168857,0.04999922450440507,0.0,0.0,0.001999707575622605,0.0,7.747460811774816e-07
6.345595378803555e-08,0.066515776,0.938,0.0,0.00012382442396804532,0.0,1.5031907002042883e-09,2.92419306023174e-07,0.0,0.0,0.03923725425864436,0.0099380874122183,0.04999922451575689,0.0,0.0,0.0019997075806939798,0.0,7.747326478305983e-07
6.380679762189082e-08,0.066515776,0.938,0.0,0.0001245047509121957,0.0,1.5073417048066266e-09,2.9241423499806127e-07,0.0,0.0,0.03923657394605265,0.009937747247708474,0.049999224527113806,0.0,0.0,0.001999707585765005,0.0,7.747192154083637e-07
6.41576414557461e-08,0.066515776,0.938,0.0,0.00012518503098610847,0.0,1.511480766592776e-09,2.9240916432246724e-07,0.0,0.0,0.03923589368034184,0.009937407106636752,0.04999922453847578,0.0,0.0,0.0019997075908356806,0.0,7.747057839112891e-07
6.450848528960137e-08,0.066515776,0.938,0.0,0.0001258652641949875,0.0,1.515607985088813e-09,2.9240409399635297e-07,0.0,0.0,0.03923521346150664,0.009937066989000506,0.04999922454984274,0.0,0.0,0.0019997075959060067,0.0,7.746923533401774e-07
6.485932912345664e-08,0.066515776,0.938,0.0,0.0001265454505440367,0.0,1.5197234584279427e-09,2.9239902401967907e-07,0.0,0.0,0.03923453328954174,0.009936726894797115,0.04999922456121465,0.0,0.0,0.0019997076009759833,0.0,7.746789236933508e-07
6.521017295731191e-08,0.066515776,0.938,0.0,0.00012722559003845968,0.0,1.5238272833790253e-09,2.9239395439240647e-07,0.0,0.0,0.03923385316444185,0.009936386824023946,0.049999224572591455,0.0,0.0,0.0019997076060456103,0.0,7.746654949711315e-07
6.556101679116719e-08,0.066515776,0.938,0.0,0.00012790568268346007,0.0,1.527919555375671e-09,2.92388885114496e-07,0.0,0.0,0.039233173086201646,0.009936046776678377,0.04999922458397312,0.0,0.0,0.0019997076111148886,0.0,7.746520671749052e-07
6.591186062502246e-08,0.066515776,0.938,0.0,0.00012858572848424113,0.0,1.5320003685380812e-09,2.9238381618590817e-07,0.0,0.0,0.03923249305481587,0.009935706752757784,0.04999922459535959,0.0,0.0,0.001999707616183817,0.0,7.746386403026681e-07
6.626270445887773e-08,0.066515776,0.938,0.0,0.00012926572744600615,0.0,1.5360698156990937e-09,2.9237874760660385e-07,0.0,0.0,0.03923181307027918,0.009935366752259539,0.04999922460675083,0.0,0.0,0.001999707621252397,0.0,7.746252143543542e-07
6.657846390934748e-08,0.066515776,0.938,0.0,0.00012987768646853618,0.0,1.5397226759240182e-09,2.923741861838347e-07,0.0,0.0,0.039231201124247765,0.00993506077183506,0.04999922461700694,0.0,0.0,0.001999707625813819,0.0,7.746131317925815e-07
6.689422335981723e-08,0.066515776,0.938,0.0,0.0001304896075594704,0.0,1.5433664697775383e-09,2.923696250439247e-07,0.0,0.0,0.039230589216156006,0.009934754810378643,0.04999922462726686,0.0,0.0,0.0019997076303749596,0.0,7.746010499795823e-07
6.720998281028698e-08,0.066515776,0.938,0.0,0.00013110149072260156,0.0,1.5470012623583986e-09,2.9236506418684483e-07,0.0,0.0,0.039229977346000006,0.009934448867888381,0.04999922463753052,0.0,0.0,0.001999707634935817,0.0,7.745889689135246e-07
6.752574226075673e-08,0.066515776,0.938,0.0,0.00013171333596172222,0.0,1.5506271179823959e-09,2.9236050361256663e-07,0.0,0.0,0.039229365513775906,0.009934142944362356,0.04999922464779792,0.0,0.0,0.0019997076394963906,0.0,7.745768885975807e-07
6.784150171122648e-08,0.066515776,0.938,0.0,0.00013232514328062476,0.0,1.5542441001940283e-09,2.9235594332106154e-07,0.0,0.0,0.039228753719479884,0.009933837039798662,0.049999224658069,0.0,0.0,0.001999707644056682,0.0,7.745648090306393e-07
6.812568521664926e-08,0.066515776,0.938,0.0,0.00013287573744898482,0.0,1.5574918493242585e-09,2.923518393004539e-07,0.0,0.0,0.03922820313703877,0.009933561741902542,0.04999922466731609,0.0,0.0,0.001999707648160703,0.0,7.745539380593572e-07
6.840986872207204e-08,0.066515776,0.938,0.0,0.00013342630090780434,0.0,1.560732507109454e-09,2.9234773550884814e-07,0.0,0.0,0.039227652585313445,0.009933286459362969,0.04999922467656613,0.0,0.0,0.001999707652264494,0.0,7.745430676948396e-07
6.869405222749482e-08,0.066515776,0.938,0.0,0.00013397683365984768,0.0,1.5639661183214603e-09,2.923436319462236e-07,0.0,0.0,0.03922710206430112,0.009933011192178544,0.0499992246858191,0.0,0.0,0.0019997076563680566,0.0,7.745321979367294e-07
6.89782357329176e-08,0.066515776,0.938,0.0,0.00013452733570787896,0.0,1.567192727256818e-09,2.923395286125589e-07,0.0,0.0,0.03922655157399896,0.009932735940347876,0.04999922469507493,0.0,0.0,0.00199970766047139,0.0,7.745213287834384e-07
6.926241923834038e-08,0.066515776,0.938,0.0,0.0001350778070546623,0.0,1.5704123777455137e-09,2.9233542550783337e-07,0.0,0.0,0.03922600111440416,0.00993246070386957,0.04999922470433364,0.0,0.0,0.0019997076645744947,0.0,7.745104602371413e-07
6.954660274376316e-08,0.066515776,0.938,0.0,0.00013562824770296165,0.0,1.573625113156967e-09,2.923313226320261e-07,0.0,0.0,0.03922545068551395,0.009932185482742236,0.04999922471359521,0.0,0.0,0.0019997076686773703,0.0,7.744995922980565e-07
6.980236789864366e-08,0.066515776,0.938,0.0,0.0001361236180415115,0.0,1.57651069811399e-09,2.923276302395072e-07,0.0,0.0,0.03922495532576285,0.009931937796851566,0.04999922472193306,0.0,0.0,0.001999707672369763,0.0,7.74489811669611e-07
7.005813305352415e-08,0.066515776,0.938,0.0,0.00013661896351854286,0.0,1.5793907475984235e-09,2.9232393803237985e-07,0.0,0.0,0.03922445999087811,0.009931690123393039,0.04999922473027317,0.0,0.0,0.0019997076760619693,0.0,7.744800315321199e-07
7.031389820840465e-08,0.066515776,0.938,0.0,0.0001371142841360702,0.0,1.5822652922953504e-09,2.9232024601062895e-07,0.0,0.0,0.03922396468085771,0.00993144246236564,0.049999224738615546,0.0,0.0,0.0019997076797539917,0.0,7.744702518863322e-07
7.056966336328515e-08,0.066515776,0.938,0.0,0.0001376095798961082,0.0,1.5851343626039702e-09,2.923165541742389e-07,0.0,0.0,0.0392234693956996,0.009931194813768352,0.049999224746960176,0.0,0.0,0.0019997076834458285,0.0,7.744604727298488e-07
7.082542851816565e-08,0.066515776,0.938,0.0,0.0001381048508006713,0.0,1.5879979886419568e-09,2.923128625231947e-07,0.0,0.0,0.039222974135401725,0.009930947177600163,0.04999922475530702,0.0,0.0,0.001999707687137479,0.0,7.744506940645517e-07
7.105561715755809e-08,0.066515776,0.938,0.0,0.00013855057336501192,0.0,1.5905706218924198e-09,2.92309540195713e-07,0.0,0.0,0.03922252842238746,0.009930724315674837,0.049999224762821086,0.0,0.0,0.001999707690459807,0.0,7.744418936859382e-07
7.128580579695054e-08,0.066515776,0.938,0.0,0.00013899627579951794,0.0,1.5931388910183817e-09,2.9230621801833794e-07,0.0,0.0,0.03922208272950684,0.009930501463815515,0.04999922477033692,0.0,0.0,0.0019997076937819844,0.0,7.744330937042234e-07
7.151599443634298e-08,0.066515776,0.938,0.0,0.00013944195810565774,0.0,1.5957028174031646e-09,2.9230289599105847e-07,0.0,0.0,0.039221637056758386,0.009930278622021465,0.04999922477785455,0.0,0.0,0.001999707697104011,0.0,7.744242941198521e-07
7.174618307573543e-08,0.066515776,0.938,0.0,0.00013988762028489956,0.0,1.598262422254403e-09,2.9229957411386334e-07,0.0,0.0,0.039221191404140605,0.00993005579029194,0.049999224785373934,0.0,0.0,0.001999707700425888,0.0,7.744154949328699e-07
7.197637171512787e-08,0.066515776,0.938,0.0,0.00014033326233871163,0.0,1.6008177266057852e-09,2.922962523867415e-07,0.0,0.0,0.03922074577165201,0.00992983296862621,0.04999922479289507,0.0,0.0,0.001999707703747615,0.0,7.744066961431675e-07
7.220656035452032e-08,0.066515776,0.938,0.0,0.00014077888426856217,0.0,1.6033687513187352e-09,2.9229293080968194e-07,0.0,0.0,0.0392203001592911,0.00992961015702353,0.049999224800417956,0.0,0.0,0.001999707707069192,0.0,7.743978977507494e-07
7.266693763330521e-08,0.066515776,0.938,0.0,0.00014167006776225088,0.0,1.6084580444261436e-09,2.9228628810570485e-07,0.0,0.0,0.039219408994946414,0.00992916456400436,0.049999224815468896,0.0,0.0,0.001999707713711896,0.0,7.743803021576386e-07
7.306107027340765e-08,0.066515776,0.938,0.0,0.00014243295307855098,0.0,1.612801617072612e-09,2.922806017109436e-07,0.0,0.0,0.03921864612603539,0.009928783120260317,0.04999922482835958,0.0,0.0,0.001999707719398291,0.0,7.743652396931348e-07
7.345520291351009e-08,0.066515776,0.938,0.0,0.00014319577941805133,0.0,1.617132924673665e-09,2.9227491575596383e-07,0.0,0.0,0.03921788331611185,0.009928401706007738,0.04999922484125523,0.0,0.0,0.0019997077250842464,0.0,7.743501783929754e-07
7.384933555361253e-08,0.066515776,0.938,0.0,0.0001439585467881193,0.0,1.6214520669140786e-09,2.922692302407098e-07,0.0,0.0,0.03921712056516829,0.009928020321242919,0.0499992248541558,0.0,0.0,0.001999707730769762,0.0,7.74335118256932e-07
7.424346819371497e-08,0.066515776,0.938,0.0,0.0001447212551961221,0.0,1.6257591421194864e-09,2.9226354516512584e-07,0.0,0.0,0.03921635787319726,0.009927638965962148,0.04999922486706122,0.0,0.0,0.0019997077364548375,0.0,7.74320059284893e-07
7.463760083381741e-08,0.066515776,0.938,0.0,0.00014548390464942597,0.0,1.630054247282009e-09,2.9225786052915627e-07,0.0,0.0,0.03921559524019129,0.009927257640161717,0.04999922487997148,0.0,0.0,0.0019997077421394734,0.0,7.743050014768271e-07
7.503173347391985e-08,0.066515776,0.938,0.0,0.00014624649515539647,0.0,1.634337478085873e-09,2.922521763327453e-07,0.0,0.0,0.03921483266614293,0.009926876343837925,0.04999922489288651,0.0,0.0,0.0019997077478236696,0.0,7.742899448324602e-07
7.542586611402229e-08,0.066515776,0.938,0.0,0.00014700902672139872,0.0,1.6386089289323662e-09,2.922464925758374e-07,0.0,0.0,0.03921407015104472,0.009926495076987061,0.049999224905806265,0.0,0.0,0.001999707753507427,0.0,7.742748893516085e-07
7.581999875412473e-08,0.066515776,0.938,0.0,0.00014777149935479706,0.0,1.6428686929639237e-09,2.922408092583771e-07,0.0,0.0,0.03921330769488919,0.009926113839605424,0.0499992249187307,0.0,0.0,0.0019997077591907444,0.0,7.742598350343565e-07
7.621413139422717e-08,0.066515776,0.938,0.0,0.000148533913062955,0.0,1.6471168620873978e-09,2.922351263803085e-07,0.0,0.0,0.039212545297668905,0.009925732631689303,0.04999922493165976,0.0,0.0,0.0019997077648736226,0.0,7.742447818804167e-07
7.660826403432961e-08,0.066515776,0.938,0.0,0.00014929626785323567,0.0,1.6513535269968682e-09,2.92229443941576e-07,0.0,0.0,0.03921178295937639,0.009925351453234995,0.04999922494459342,0.0,0.0,0.0019997077705560615,0.0,7.74229729889444e-07
7.700239667443205e-08,0.066515776,0.938,0.0,0.00015005856373300118,0.0,1.6555787771962396e-09,2.922237619421243e-07,0.0,0.0,0.039211020680004205,0.009924970304238803,0.04999922495753163,0.0,0.0,0.001999707776238061,0.0,7.742146790616913e-07
7.739652931453449e-08,0.066515776,0.938,0.0,0.00015082080070961314,0.0,1.659792701021178e-09,2.9221808038189754e-07,0.0,0.0,0.03921025845954489,0.009924589184697016,0.04999922497047434,0.0,0.0,0.0019997077819196214,0.0,7.741996293969577e-07
7.779066195463693e-08,0.066515776,0.938,0.0,0.00015158297879043226,0.0,1.6639953856602273e-09,2.922123992608402e-07,0.0,0.0,0.039209496297991,0.009924208094605933,0.0499992249834215,0.0,0.0,0.0019997077876007423,0.0,7.741845808945743e-07
7.818479459473937e-08,0.066515776,0.938,0.0,0.0001523450979828187,0.0,1.6681869171757977e-09,2.9220671857889673e-07,0.0,0.0,0.03920873419533511,0.009923827033961857,0.04999922499637306,0.0,0.0,0.001999707793281424,0.0,7.741695335549562e-07
7.857892723484181e-08,0.066515776,0.938,0.0,0.0001531071582941317,0.0,1.6723673805246747e-09,2.922010383360117e-07,0.0,0.0,0.03920797215156975,0.009923446002761085,0.04999922500932902,0.0,0.0,0.001999707798961667,0.0,7.741544873782317e-07
7.897305987494425e-08,0.066515776,0.938,0.0,0.00015386915973172985,0.0,1.676536859577427e-09,2.9219535853212953e-07,0.0,0.0,0.039207210166687496,0.009923065000999919,0.04999922502228928,0.0,0.0,0.001999707804641471,0.0,7.741394423631971e-07
7.936719251504669e-08,0.066515776,0.938,0.0,0.00015463110230297096,0.0,1.6806954371380758e-09,2.9218967916719475e-07,0.0,0.0,0.03920644824068089,0.009922684028674654,0.04999922503525385,0.0,0.0,0.001999707810320836,0.0,7.741243985102659e-07
7.976132515514913e-08,0.066515776,0.938,0.0,0.00015539298601521196,0.0,1.6848431949636835e-09,2.9218400024115173e-07,0.0,0.0,0.03920568637354252,0.009922303085781592,0.04999922504822268,0.0,0.0,0.001999707815999762,0.0,7.741093558203509e-07
8.015545779525157e-08,0.066515776,0.938,0.0,0.00015615481087580916,0.0,1.688980213781919e-09,2.921783217539452e-07,0.0,0.0,0.039204924565264906,0.00992192217231704,0.04999922506119569,0.0,0.0,0.001999707821678249,0.0,7.740943142915453e-07
8.054959043535401e-08,0.066515776,0.938,0.0,0.00015691657689211792,0.0,1.6931065733091081e-09,2.921726437055196e-07,0.0,0.0,0.03920416281584067,0.009921541288277295,0.049999225074172864,0.0,0.0,0.0019997078273562975,0.0,7.740792739237439e-07
8.094372307545645e-08,0.066515776,0.938,0.0,0.0001576782840714929,0.0,1.697222352269597e-09,2.921669660958192e-07,0.0,0.0,0.03920340112526232,0.009921160433658665,0.049999225087154195,0.0,0.0,0.001999707833033907,0.0,7.74064234719355e-07
8.133785571555889e-08,0.066515776,0.938,0.0,0.0001584399324212879,0.0,1.7013276284116136e-09,2.92161288924789e-07,0.0,0.0,0.03920263949352246,0.009920779608457447,0.049999225100139606,0.0,0.0,0.0019997078387110783,0.0,7.740491966758891e-07
8.173198835566133e-08,0.066515776,0.938,0.0,0.00015920152194885597,0.0,1.7054224785229546e-09,2.921556121923733e-07,0.0,0.0,0.03920187792061366,0.009920398812669953,0.04999922511312906,0.0,0.0,0.0019997078443878104,0.0,7.740341597915722e-07
8.208670773175353e-08,0.066515776,0.938,0.0,0.00015988690223673978,0.0,1.7090989920738494e-09,2.92150503508169e-07,0.0,0.0,0.03920119255529015,0.00992005612160688,0.04999922512482301,0.0,0.0,0.0019997078494964947,0.0,7.740206275910617e-07
8.244142710784573e-08,0.066515776,0.938,0.0,0.0001605722348899341,0.0,1.7127671766392666e-09,2.921453951791571e-07,0.0,0.0,0.03920050723760835,0.00991971345436324,0.04999922513652016,0.0,0.0,0.0019997078546048243,0.0,7.740070963304132e-07
8.276067454632871e-08,0.066515776,0.938,0.0,0.0001611889935545785,0.0,1.7160614661514445e-09,2.9214079798670265e-07,0.0,0.0,0.03919989049242396,0.009919405074207346,0.04999922514705036,0.0,0.0,0.0019997078592020167,0.0,7.739949189986086e-07
8.30479972409634e-08,0.066515776,0.938,0.0,0.00016174404337029378,0.0,1.7190206281506676e-09,2.921366607594301e-07,0.0,0.0,0.03919933545474524,0.009919127548559697,0.04999922515652972,0.0,0.0,0.001999707863339244,0.0,7.739839600525802e-07
8.333531993559808e-08,0.066515776,0.938,0.0,0.00016229906194241626,0.0,1.7219744207265004e-09,2.921325237651275e-07,0.0,0.0,0.03919878044831465,0.009918850038535189,0.04999922516601116,0.0,0.0,0.0019997078674762387,0.0,7.739730017230678e-07
8.362264263023277e-08,0.066515776,0.938,0.0,0.00016285404927379287,0.0,1.7249228717957618e-09,2.9212838700377346e-07,0.0,0.0,0.03919822547312931,0.009918572544132387,0.049999225175494655,0.0,0.0,0.0019997078716129995,0.0,7.739620440090592e-07
8.390996532486745e-08,0.066515776,0.938,0.0,0.00016340900536727048,0.0,1.727866009031182e-09,2.9212425047534664e-07,0.0,0.0,0.03919767052918631,0.009918295065349863,0.04999922518498017,0.0,0.0,0.001999707875749528,0.0,7.739510869133847e-07
8.419728801950213e-08,0.066515776,0.938,0.0,0.00016396393022569556,0.0,1.7308038598643547e-09,2.9212011417982556e-07,0.0,0.0,0.03919711561648281,0.009918017602186186,0.049999225194467735,0.0,0.0,0.0019997078798858234,0.0,7.739401304342629e-07
8.445587844467335e-08,0.066515776,0.938,0.0,0.0001644633358946607,0.0,1.7334434282204867e-09,2.921163917129732e-07,0.0,0.0,0.03919661622175705,0.009917767898691813,0.049999225203008264,0.0,0.0,0.00199970788360829,0.0,7.739302701291275e-07
8.471446886984457e-08,0.066515776,0.938,0.0,0.00016496271626761344,0.0,1.7360787562816206e-09,2.9211266943474155e-07,0.0,0.0,0.03919611685233085,0.009917518207846504,0.0499992252115504,0.0,0.0,0.0019997078873305683,0.0,7.739204103240572e-07
8.497305929501578e-08,0.066515776,0.938,0.0,0.00016546207134662857,0.0,1.738709863556495e-09,2.9210894734511487e-07,0.0,0.0,0.03919561750820212,0.009917268529649218,0.049999225220094146,0.0,0.0,0.0019997078910526577,0.0,7.739105510184397e-07
8.5231649720187e-08,0.066515776,0.938,0.0,0.00016596140113378033,0.0,1.7413367694027723e-09,2.921052254440777e-07,0.0,0.0,0.03919511818936877,0.009917018864098917,0.0499992252286395,0.0,0.0,0.0019997078947745586,0.0,7.739006922120837e-07
8.549024014535822e-08,0.066515776,0.938,0.0,0.0001664607056311431,0.0,1.7439594930287518e-09,2.9210150373161425e-07,0.0,0.0,0.0391946188958287,0.009916769211194554,0.049999225237186445,0.0,0.0,0.0019997078984962707,0.0,7.738908339050646e-07
8.574883057052943e-08,0.066515776,0.938,0.0,0.00016695998484079092,0.0,1.7465780534950444e-09,2.9209778220770897e-07,0.0,0.0,0.03919411962757982,0.009916519570935091,0.049999225245734975,0.0,0.0,0.001999707902217795,0.0,7.738809760973025e-07
8.600742099570065e-08,0.066515776,0.938,0.0,0.00016745923876479777,0.0,1.7491924697162041e-09,2.9209406087234634e-07,0.0,0.0,0.03919362038462005,0.009916269943319483,0.04999922525428508,0.0,0.0,0.0019997079059391304,0.0,7.738711187887547e-07
8.626601142087186e-08,0.066515776,0.938,0.0,0.0001679584674052373,0.0,1.7518027604622889e-09,2.9209033972551064e-07,0.0,0.0,0.03919312116694727,0.009916020328346691,0.04999922526283674,0.0,0.0,0.001999707909660277,0.0,7.738612619793886e-07
8.652460184604308e-08,0.066515776,0.938,0.0,0.00016845767076418321,0.0,1.7544089443603577e-09,2.920866187671863e-07,0.0,0.0,0.0391926219745594,0.009915770726015674,0.04999922527138996,0.0,0.0,0.001999707913381235,0.0,7.738514056691607e-07
8.704178269638551e-08,0.066515776,0.938,0.0,0.00016945600164588762,0.0,1.7596090654148925e-09,2.9207917741600926e-07,0.0,0.0,0.03919162366563006,0.00991527155927479,0.04999922528850102,0.0,0.0,0.0019997079208225865,0.0,7.738316945459596e-07
8.755896354672795e-08,0.066515776,0.938,0.0,0.00017045423142649633,0.0,1.764792979094069e-09,2.9207173681869026e-07,0.0,0.0,0.03919062545781526,0.009914772443088507,0.04999922530561819,0.0,0.0,0.001999707928263184,0.0,7.738119854188256e-07
8.807614439707038e-08,0.066515776,0.938,0.0,0.00017145236012259185,0.0,1.769960829420261e-09,2.9206429697510486e-07,0.0,0.0,0.0391896273510983,0.009914273377448499,0.0499992253227414,0.0,0.0,0.0019997079357030275,0.0,7.737922782874375e-07
8.859332524741281e-08,0.066515776,0.938,0.0,0.00017245038775075416,0.0,1.7751127582698014e-09,2.9205685788512816e-07,0.0,0.0,0.03918862934546243,0.009913774362346434,0.04999922533987057,0.0,0.0,0.0019997079431421172,0.0,7.737725731514704e-07
8.911050609775524e-08,0.066515776,0.938,0.0,0.00017344831432756022,0.0,1.7802489054174875e-09,2.9204941954863556e-07,0.0,0.0,0.03918763144089096,0.009913275397773995,0.04999922535700564,0.0,0.0,0.001999707950580454,0.0,7.737528700106001e-07
8.962768694809768e-08,0.066515776,0.938,0.0,0.0001744461398695844,0.0,1.7853694085801326e-09,2.920419819655023e-07,0.0,0.0,0.03918663363736716,0.009912776483722859,0.04999922537414653,0.0,0.0,0.001999707958018037,0.0,7.737331688645025e-07
9.014486779844011e-08,0.066515776,0.938,0.0,0.00017544386439339804,0.0,1.7904744034590469e-09,2.9203454513560375e-07,0.0,0.0,0.039185635934874334,0.009912277620184701,0.04999922539129318,0.0,0.0,0.001999707965454867,0.0,7.737134697128545e-07
9.066204864878254e-08,0.066515776,0.938,0.0,0.00017644148791556976,0.0,1.7955640237812877e-09,2.920271090588153e-07,0.0,0.0,0.03918463833339576,0.00991177880715121,0.04999922540844552,0.0,0.0,0.0019997079728909435,0.0,7.736937725553311e-07
9.117922949912497e-08,0.066515776,0.938,0.0,0.00017743901045266528,0.0,1.8006384013397325e-09,2.9201967373501254e-07,0.0,0.0,0.039183640832914785,0.009911280044614067,0.0499992254256035,0.0,0.0,0.0019997079803262675,0.0,7.73674077391609e-07
9.16964103494674e-08,0.066515776,0.938,0.0,0.00017843643202124752,0.0,1.8056976660321668e-09,2.920122391640709e-07,0.0,0.0,0.03918264343341468,0.009910781332564959,0.04999922544276705,0.0,0.0,0.0019997079877608383,0.0,7.73654384221364e-07
9.221359119980984e-08,0.066515776,0.938,0.0,0.00017943375263787634,0.0,1.8107419458994176e-09,2.9200480534586577e-07,0.0,0.0,0.039181646134878755,0.009910282670995576,0.04999922545993608,0.0,0.0,0.001999707995194656,0.0,7.736346930442712e-07
9.273077205015227e-08,0.066515776,0.938,0.0,0.00018043097231910889,0.0,1.8157713671624884e-09,2.9199737228027295e-07,0.0,0.0,0.03918064893729036,0.009909784059897604,0.049999225477110554,0.0,0.0,0.001999708002627722,0.0,7.736150038600075e-07
9.32479529004947e-08,0.066515776,0.938,0.0,0.00018142809108149917,0.0,1.8207860542587012e-09,2.9198993996716784e-07,0.0,0.0,0.03917965184063278,0.009909285499262737,0.04999922549429039,0.0,0.0,0.001999708010060035,0.0,7.735953166682481e-07
9.376513375083713e-08,0.066515776,0.938,0.0,0.00018242510894159845,0.0,1.825786129876921e-09,2.9198250840642625e-07,0.0,0.0,0.03917865484488937,0.00990878698908267,0.04999922551147556,0.0,0.0,0.0019997080174915956,0.0,7.735756314686692e-07
9.428231460117957e-08,0.066515776,0.938,0.0,0.00018342202591595483,0.0,1.8307717149919101e-09,2.9197507759792366e-07,0.0,0.0,0.039177657950043444,0.009908288529349095,0.04999922552866597,0.0,0.0,0.0019997080249224038,0.0,7.735559482609465e-07
9.4799495451522e-08,0.066515776,0.938,0.0,0.00018441884202111356,0.0,1.8357429288978192e-09,2.9196764754153593e-07,0.0,0.0,0.03917666115607835,0.009907790120053713,0.04999922554586158,0.0,0.0,0.0019997080323524603,0.0,7.735362670447559e-07
9.531667630186443e-08,0.066515776,0.938,0.0,0.00018541555727361685,0.0,1.8406998892408351e-09,2.9196021823713865e-07,0.0,0.0,0.03917566446297741,0.009907291761188222,0.04999922556306232,0.0,0.0,0.0019997080397817653,0.0,7.735165878197728e-07
9.583385715220686e-08,0.066515776,0.938,0.0,0.00018641217169000393,0.0,1.8456427120510009e-09,2.9195278968460784e-07,0.0,0.0,0.03917466787072399,0.009906793452744323,0.049999225580268154,0.0,0.0,0.001999708047210318,0.0,7.734969105856737e-07
9.63510380025493e-08,0.066515776,0.938,0.0,0.000187408685286811,0.0,1.850571511773261e-09,2.919453618838191e-07,0.0,0.0,0.03917367137930143,0.00990629519471372,0.04999922559747899,0.0,0.0,0.0019997080546381185,0.0,7.734772353421338e-07
