Time (s),Volume (m^3),NH3_X(8),O_X(9),NH2_X(10),OH_X(11),NH_X(12),N_X(13),NO_X(14),NHO_X(15),H2O_X(16),He,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7)
0.30918319615454715,0.041572359999999996,7.375719538642591e-10,0.014746299713559369,4.975687071306209e-24,3.755542182923054e-15,6.444315681476561e-18,1.7988567544417932e-10,2.367477376596411e-11,2.4414213757925396e-19,1.2764114419103683e-19,0.054,0.0,9.033235423014202e-09,0.8726268499787078,3.0534267657492855e-10,5.831437582383137e-19,2.5813779615589025e-15,0.06599999905886518,5.119953366352386e-20
0.3097629708760983,0.041572359999999996,7.361942729654241e-10,0.01474629973178104,4.96639317176277e-24,3.752033044794046e-15,6.4322915368284825e-18,1.7986928862149897e-10,2.3719990294900817e-11,2.441467488065313e-19,1.2740367560114128e-19,0.054,0.0,9.016362607224752e-09,0.8726268499695526,3.053859375473346e-10,5.842746966723097e-19,2.591155464537215e-15,0.06599999906021405,5.1395306663091465e-20
0.3103427455976494,0.041572359999999996,7.348217435235383e-10,0.01474629974993452,4.9571340242212106e-24,3.748533790729e-15,6.420312048224135e-18,1.7985285210744148e-10,2.3765202679540646e-11,2.4417835533959794e-19,1.2716706871758276e-19,0.054,0.0,8.999552882669604e-09,0.8726268499604316,3.054291177883632e-10,5.854054287463002e-19,2.600950970283279e-15,0.06599999906155778,5.1591435300276305e-20
0.31092252031920053,0.041572359999999996,7.334543367189796e-10,0.014746299768020197,4.947909434251983e-24,3.745044363088369e-15,6.4083761566874494e-18,1.7983636611562003e-10,2.3810410907418257e-11,2.4414323016738828e-19,1.2693129021314047e-19,0.054,0.0,8.982805896391737e-09,0.8726268499513447,3.0547221759966367e-10,5.865359538557255e-19,2.610764474679202e-15,0.06599999906289646,5.178791941846239e-20
0.31150229504075166,0.041572359999999996,7.320920239486527e-10,0.01474629978603844,4.938719208940277e-24,3.7415646423156625e-15,6.3964861076615775e-18,1.7981983085828676e-10,2.3855614966121617e-11,2.4412818739325627e-19,1.266964706773447e-19,0.054,0.0,8.966121298059975e-09,0.8726268499422916,3.055152372811386e-10,5.876662713988738e-19,2.620595973602313e-15,0.0659999990642301,5.1984758860864625e-20
0.3120820697623028,0.041572359999999996,7.307347768192139e-10,0.014746299803989634,4.929563156713044e-24,3.738094662589534e-15,6.3846401733708335e-18,1.7980324654654143e-10,2.3900814843300942e-11,2.441984670750281e-19,1.2646250610588738e-19,0.054,0.0,8.949498739949645e-09,0.8726268499332719,3.055581771309537e-10,5.887963807768663e-19,2.6304454629251956e-15,0.0659999990655587,5.2181953470529796e-20
0.3126618444838539,0.041572359999999996,7.293825671482633e-10,0.014746299821874148,4.9204410874265655e-24,3.734634418554413e-15,6.37283663879357e-18,1.7978661339059245e-10,2.3946010526651213e-11,2.441593259961236e-19,1.26229324124284e-19,0.054,0.0,8.932937876914373e-09,0.8726268499242855,3.0560103744576407e-10,5.899262813936414e-19,2.640312938515685e-15,0.06599999906688234,5.2379503090337685e-20
0.31324161920540505,0.041572359999999996,7.28035366965127e-10,0.014746299839692351,4.911352812448535e-24,3.731183715538666e-15,6.3610784229703416e-18,1.7976993159923195e-10,2.3991202003912346e-11,2.440839418412477e-19,1.2599710772486718e-19,0.054,0.0,8.916438366359882e-09,0.8726268499153326,3.056438185205343e-10,5.910559726559401e-19,2.650198396236909e-15,0.06599999906820102,5.257740756300198e-20
0.3138213939269562,0.041572359999999996,7.266931485023916e-10,0.014746299857444616,4.902298144428237e-24,3.727742576530385e-15,6.3493638511643844e-18,1.797532013799202e-10,2.403638926289806e-11,2.442167947609989e-19,1.2576574876844883e-19,0.054,0.0,8.899999868227966e-09,0.8726268499064125,3.0568652064840105e-10,5.9218545397329165e-19,2.6601018319473162e-15,0.06599999906951477,5.2775666731071265e-20
0.3143431911763522,0.041572359999999996,7.254893884721091e-10,0.014746299873365575,4.894177523421756e-24,3.7246538230821225e-15,6.338856387538934e-18,1.7973810294774645e-10,2.4077054179323553e-11,2.4416933575442356e-19,1.255581700556214e-19,0.054,0.0,8.885257106493615e-09,0.8726268498984125,3.057248853050835e-10,5.93201807170188e-19,2.6690302918406967e-15,0.06599999907069296,5.2954403116639084e-20
0.31486498842574817,0.041572359999999996,7.242896213570136e-10,0.01474629988923368,4.886083838854947e-24,3.7215726873697766e-15,6.32838436178318e-18,1.7972296560626375e-10,2.4117715660283317e-11,2.4412553035736563e-19,1.2535133424572645e-19,0.054,0.0,8.870563247018718e-09,0.8726268498904389,3.0576318646266735e-10,5.942179894090845e-19,2.6779733075211653e-15,0.06599999907186718,5.3133426562803924e-20
0.31533460595020457,0.041572359999999996,7.232132285117491e-10,0.014746299903470003,4.878822442859464e-24,3.718806196364585e-15,6.318989442416123e-18,1.7970930885459675e-10,2.4154308048558543e-11,2.4419913502142105e-19,1.2516577210676422e-19,0.054,0.0,8.85738038426896e-09,0.8726268498832853,3.0579760338665194e-10,5.951324069039331e-19,2.6860344643282293e-15,0.06599999907292063,5.329479300601738e-20
0.31580422347466097,0.041572359999999996,7.221400395134384e-10,0.014746299917663916,4.871582660177608e-24,3.716045966594927e-15,6.3096221130969195e-18,1.7969562081545123e-10,2.4190897640609127e-11,2.4415775524718134e-19,1.2498072870211771e-19,0.054,0.0,8.84423675986992e-09,0.8726268498761527,3.058319691995418e-10,5.960466852703762e-19,2.6941074066593287e-15,0.06599999907397092,5.3456391791071085e-20
0.3162738409991174,0.041572359999999996,7.210700400904056e-10,0.014746299931815613,4.86436439455291e-24,3.713291840837766e-15,6.3002827651283344e-18,1.7968190159640242e-10,2.4227484430079468e-11,2.4412244680768305e-19,1.2479626531401864e-19,0.054,0.0,8.831132199021944e-09,0.8726268498690415,3.0586628405336297e-10,5.969608242012052e-19,2.7021921323023957e-15,0.06599999907501805,5.361822283389944e-20
0.3167434585235738,0.041572359999999996,7.200032160543609e-10,0.014746299945925277,4.857167550259718e-24,3.710543829739305e-15,6.2909711876370746e-18,1.7966815130457404e-10,2.426406841063281e-11,2.441964731778045e-19,1.246123445503111e-19,0.054,0.0,8.81806652796307e-09,0.8726268498619512,3.059005480993908e-10,5.978748233903776e-19,2.7102886390433606e-15,0.06599999907606202,5.378028605036798e-20
0.3172130760480302,0.041572359999999996,7.189395533006753e-10,0.014746299959993098,4.84999203212719e-24,3.707802082449435e-15,6.281686849437908e-18,1.796543700469519e-10,2.430064957595244e-11,2.441531625117828e-19,1.2442890483117678e-19,0.054,0.0,8.805039573960374e-09,0.872626849854882,3.059347614883234e-10,5.987886825330124e-19,2.7183969246662222e-15,0.06599999907710288,5.394258135627389e-20
0.3176826935724866,0.041572359999999996,7.178790378109854e-10,0.014746299974019259,4.8428377456399774e-24,3.705066256238735e-15,6.2724304594513565e-18,1.7964055792970005e-10,2.4337227919743217e-11,2.4411868026367924e-19,1.2424610904401657e-19,0.054,0.0,8.792051165299828e-09,0.8726268498478335,3.059689243702591e-10,5.997024013253843e-19,2.7265169869530127e-15,0.06599999907814061,5.410510866734625e-20
0.318152311096943,0.041572359999999996,7.168216556460867e-10,0.014746299988003943,4.835704596724166e-24,3.70233647052886e-15,6.263201298912572e-18,1.796267150585329e-10,2.437380343573442e-11,2.442030022934119e-19,1.2406382922771983e-19,0.054,0.0,8.779101131284731e-09,0.8726268498408057,3.0600303689440946e-10,6.006159794649194e-19,2.7346488236837724e-15,0.06599999907917525,5.426786789924633e-20
0.31857496686895376,0.041572359999999996,7.158726792364279e-10,0.014746300000554852,4.829302758036974e-24,3.699885028914153e-15,6.254918125615281e-18,1.7961423026719548e-10,2.4406718977192626e-11,2.4416046083111115e-19,1.2390016598565174e-19,0.054,0.0,8.767478770722503e-09,0.8726268498344985,3.060336952331333e-10,6.01438079283172e-19,2.7419775420547248e-15,0.06599999908010379,5.441454943050384e-20
0.31899762264096454,0.041572359999999996,7.149262195529807e-10,0.01474630001307245,4.8229178973475954e-24,3.697438332857028e-15,6.24665714678695e-18,1.796017207271365e-10,2.4439632218528538e-11,2.441046039217998e-19,1.2373702248812197e-19,0.054,0.0,8.755887233145305e-09,0.8726268498282078,3.06064313010528e-10,6.022600647095054e-19,2.749315794304596e-15,0.06599999908102984,5.456141868768524e-20
0.3194202784129753,0.041572359999999996,7.139822666035439e-10,0.014746300025556868,4.81654994721687e-24,3.694996409908915e-15,6.238417822907026e-18,1.7958918651437413e-10,2.4472543155214207e-11,2.4420948005009184e-19,1.2357429432053304e-19,0.054,0.0,8.744326396192203e-09,0.872626849821934,3.0609489033398626e-10,6.030819355257161e-19,2.7566635788110437e-15,0.06599999908195342,5.470847560916818e-20
0.319800668607785,0.041572359999999996,7.131348439911705e-10,0.01474630003676458,4.8108331951935225e-24,3.692803021273898e-15,6.2310213242379775e-18,1.795778846907378e-10,2.4502161024024866e-11,2.4416093200204983e-19,1.2342816263457179e-19,0.054,0.0,8.733947791357116e-09,0.8726268498163016,3.0612237542549163e-10,6.03821521088904e-19,2.7632847336043356e-15,0.0659999990827825,5.484098724051458e-20
0.3201810588025947,0.041572359999999996,7.122894365745999e-10,0.014746300047945618,4.8051300377974785e-24,3.690613456519486e-15,6.223641952742967e-18,1.795665629988928e-10,2.4531777019131615e-11,2.4415936570604937e-19,1.2328240277725496e-19,0.054,0.0,8.723593867143728e-09,0.8726268498106826,3.0614982791385824e-10,6.045610134837237e-19,2.7699136070259e-15,0.06599999908360962,5.497365078501178e-20
0.32056144899740435,0.041572359999999996,7.114460371791525e-10,0.014746300059100078,4.799440426620286e-24,3.688427793727905e-15,6.216280567624798e-18,1.7955522149380462e-10,2.4561391137263642e-11,2.441646172041446e-19,1.2313698841050874e-19,0.054,0.0,8.713264535686234e-09,0.8726268498050768,3.0617724787654757e-10,6.053004125526434e-19,2.7765501978904712e-15,0.06599999908443473,5.510646619764681e-20
0.32090380017273307,0.041572359999999996,7.106886886790993e-10,0.014746300069116447,4.7943313187604875e-24,3.686464043165847e-15,6.209669992712868e-18,1.7954499724416055e-10,2.4588042236072077e-11,2.441593838618339e-19,1.2300640989147628e-19,0.054,0.0,8.703989091894975e-09,0.8726268498000429,3.062018980973331e-10,6.059657917912149e-19,2.7825297271020673e-15,0.06599999908517565,5.522612987905019e-20
0.3212461513480618,0.041572359999999996,7.099329557102074e-10,0.014746300079111431,4.7892331093626404e-24,3.684503409194921e-15,6.203073350855253e-18,1.795347570298856e-10,2.4614691809515046e-11,2.441698544289173e-19,1.2287611526937764e-19,0.054,0.0,8.694733433932102e-09,0.8726268497950198,3.0622652209096896e-10,6.066310951944354e-19,2.7885155056165427e-15,0.06599999908591496,5.534591650430763e-20
0.3215885025233905,0.041572359999999996,7.091788331124299e-10,0.0147463000890851,4.784145763612132e-24,3.682545935312e-15,6.196491362661977e-18,1.7952450089064894e-10,2.464133985522592e-11,2.4416876646346287e-19,1.2274608786230535e-19,0.054,0.0,8.685497498603879e-09,0.8726268497900074,3.0625111991336005e-10,6.072963226484629e-19,2.7945075325681345e-15,0.06599999908665267,5.546582604054618e-20
0.3219308536987192,0.041572359999999996,7.084263157479881e-10,0.014746300099037518,4.779069246851166e-24,3.680591614717915e-15,6.189923051021023e-18,1.795142288659734e-10,2.4667986370843975e-11,2.441522962512111e-19,1.2261633623070002e-19,0.054,0.0,8.676281222985183e-09,0.8726268497850056,3.0627569162024657e-10,6.079614740397698e-19,2.8005058070905526e-15,0.06599999908738882,5.558585845487452e-20
0.3222732048740479,0.041572359999999996,7.076753985010236e-10,0.014746300108968761,4.7740035245724944e-24,3.678640365193976e-15,6.18336823084344e-18,1.795039409952076e-10,2.469463135401498e-11,2.441653384718748e-19,1.2248687256821806e-19,0.054,0.0,8.667084544418374e-09,0.8726268497800145,3.0630023726720417e-10,6.086265492551408e-19,2.8065103283169785e-15,0.06599999908812337,5.570601371438308e-20
0.32261555604937664,0.041572359999999996,7.069260762769109e-10,0.014746300118878888,4.768948562400911e-24,3.6766922398338515e-15,6.176828166963983e-18,1.7949363731765467e-10,2.4721274802390496e-11,2.4417263685880664e-19,1.2235767270429049e-19,0.054,0.0,8.657907400512112e-09,0.8726268497750338,3.0632475690960364e-10,6.092915481816717e-19,2.8125210953800673e-15,0.06599999908885634,5.582629178614404e-20
0.32295790722470535,0.041572359999999996,7.061783440029696e-10,0.014746300128767972,4.763904326116462e-24,3.674747265973526e-15,6.170301725951188e-18,1.7948331787248845e-10,2.474791671362687e-11,2.441484668770829e-19,1.2222874241355651e-19,0.054,0.0,8.648749729139148e-09,0.8726268497700636,3.063492506026482e-10,6.099564707067701e-19,2.8185381074119436e-15,0.06599999908958776,5.594669263721155e-20
0.32330025840003407,0.041572359999999996,7.054321966282445e-10,0.014746300138636075,4.75887078165235e-24,3.672805328510285e-15,6.163788272947759e-18,1.7947298269866273e-10,2.477455708538698e-11,2.4416323812542e-19,1.2210010238032337e-19,0.054,0.0,8.639611468435314e-09,0.872626849765104,3.063737184013887e-10,6.10621316718152e-19,2.8245613635442085e-15,0.06599999909031759,5.606721623462154e-20
0.3236426095753628,0.041572359999999996,7.046876291224967e-10,0.01474630014848327,4.7538478950662055e-24,3.670866474985852e-15,6.157289750671449e-18,1.7946263183511014e-10,2.480119591534011e-11,2.441829083461682e-19,1.2197172177573216e-19,0.054,0.0,8.63049255679878e-09,0.8726268497601549,3.063981603606712e-10,6.112860861038434e-19,2.8305908629079396e-15,0.06599999909104586,5.618786254539203e-20
0.3239849607506915,0.041572359999999996,7.039446364771052e-10,0.014746300158309614,4.7488356325685574e-24,3.6689307804309185e-15,6.1508049299578926e-18,1.7945226532067556e-10,2.482783320115954e-11,2.4414445248434037e-19,1.2184360276770404e-19,0.054,0.0,8.621392932887594e-09,0.8726268497552161,3.0642257653516937e-10,6.119507787521772e-19,2.8366266046336924e-15,0.06599999909177258,5.630863153652305e-20
0.3243273119260202,0.041572359999999996,7.032032137050524e-10,0.014746300168115184,4.743833960527715e-24,3.666998088273495e-15,6.144332367218068e-18,1.794418831939116e-10,2.4854468940525286e-11,2.4415497995824147e-19,1.2171577861119842e-19,0.054,0.0,8.612312535618635e-09,0.8726268497502878,3.064469669794154e-10,6.12615394551794e-19,2.8426685878515006e-15,0.06599999909249774,5.642952317499675e-20
0.3246696631013489,0.041572359999999996,7.024633558394738e-10,0.014746300177900039,4.7388428454272954e-24,3.66506842227132e-15,6.137874908563222e-18,1.794314854933667e-10,2.4881103131124925e-11,2.441991757105314e-19,1.2158821096900562e-19,0.054,0.0,8.603251304167228e-09,0.87262684974537,3.064713317477371e-10,6.132799333916397e-19,2.848716811690882e-15,0.06599999909322136,5.65505374277775e-20
0.32501201427667764,0.041572359999999996,7.017250579347384e-10,0.014746300187664246,4.7338622538995965e-24,3.6631419359657096e-15,6.131431505686944e-18,1.79421072257595e-10,2.490773577064832e-11,2.4414279599528267e-19,1.214608940067293e-19,0.054,0.0,8.594209177964371e-09,0.8726268497404622,3.0649567089428747e-10,6.139443951609655e-19,2.8547712752808335e-15,0.06599999909394343,5.667167426181186e-20
0.32535436545200636,0.041572359999999996,7.009883150668058e-10,0.01474630019740787,4.728892152742807e-24,3.66121842848353e-15,6.12499936385862e-18,1.7941064352474874e-10,2.493436685679158e-11,2.4413490974503555e-19,1.2133387804151746e-19,0.054,0.0,8.585186096695554e-09,0.8726268497355649,3.0651998447308453e-10,6.146087797493268e-19,2.8608319777498366e-15,0.06599999909466397,5.679293364402878e-20
0.32569671662733507,0.041572359999999996,7.00253122331206e-10,0.014746300207130978,4.723932508860399e-24,3.6592978612178605e-15,6.118582397875844e-18,1.7940019933295094e-10,2.4960996387261264e-11,2.442235652758768e-19,1.2120711770895483e-19,0.054,0.0,8.576182000301102e-09,0.872626849730678,3.0654427253794207e-10,6.152730870465822e-19,2.8668989182258592e-15,0.06599999909538297,5.69143155413395e-20
0.3260048326851309,0.041572359999999996,6.995927701956012e-10,0.014746300215864282,4.7194777430983095e-24,3.657572098690003e-15,6.112819160515239e-18,1.7939078637461179e-10,2.4984961632688913e-11,2.441631828293886e-19,1.2109324398170848e-19,0.054,0.0,8.56809449617701e-09,0.8726268497262885,3.065661100262366e-10,6.158708974394283e-19,2.8723644974291386e-15,0.06599999909602879,5.702366397196241e-20
0.32631294874292677,0.041572359999999996,6.989336661659059e-10,0.014746300224581068,4.715031397131069e-24,3.6558488056320754e-15,6.107064616090105e-18,1.7938136095313578e-10,2.500892561449395e-11,2.440679954001986e-19,1.209796085523184e-19,0.054,0.0,8.560022277926463e-09,0.8726268497219071,3.065879269307082e-10,6.164686450576408e-19,2.877835128074911e-15,0.06599999909667333,5.713311158884884e-20
0.3266210648007226,0.041572359999999996,6.982758067094853e-10,0.01474630023328138,4.7105934471241475e-24,3.654127684765284e-15,6.101322603652126e-18,1.7937192309579558e-10,2.5032888331017034e-11,2.4424446836683183e-19,1.2086618235022967e-19,0.054,0.0,8.5519653022877e-09,0.872626849717534,3.0660972329023453e-10,6.170663298215532e-19,2.883310809526404e-15,0.06599999909731664,5.724265836784081e-20
0.32692918085851846,0.041572359999999996,6.976191883068574e-10,0.014746300241965264,4.70616386932292e-24,3.652409261904829e-15,6.095592726572558e-18,1.7936247283061162e-10,2.5056849780599703e-11,2.44180916858917e-19,1.2075294634615236e-19,0.054,0.0,8.543923526161283e-09,0.8726268497131692,3.06631499143583e-10,6.176639516516953e-19,2.888791541146505e-15,0.06599999909795876,5.73523042847688e-20
0.32716571345993245,0.041572359999999996,6.971159594710237e-10,0.014746300248620538,4.702769064570553e-24,3.651091720186243e-15,6.091199678332395e-18,1.7935520970867213e-10,2.5075243495170438e-11,2.441225100198638e-19,1.2066617657249053e-19,0.054,0.0,8.537760351898374e-09,0.872626849709824,3.0664820200482464e-10,6.181226874773058e-19,2.893002380929797e-15,0.06599999909845085,5.743654382389223e-20
