Time (s),Volume (m^3),NH3_X(8),O_X(9),NH2_X(10),OH_X(11),NH_X(12),N_X(13),NO_X(14),NHO_X(15),N2O_X(16),N2_X(17),H2O_X(18),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),HX(20),NOX2(52),N2X2(77)
3.439324663951096e-07,0.08314471999999999,1.439787441638176e-06,0.02076376611131872,9.756748262313569e-10,7.632873437260922e-07,1.090083247451708e-06,6.209018647077801e-05,0.00028929683768277067,7.149264471141064e-09,3.76152647836794e-15,1.6021769686219023e-34,7.085731783589576e-08,0.054,0.0,0.0,0.037430508319917725,0.8679473620130431,0.0027134793485901944,0.0005596705784533605,0.00011997805062186854,0.06418869321559595,1.3661355235291005e-07,6.381078663759256e-07,0.0002177777182151695,5.805883147082543e-09
3.441412530915519e-07,0.08314471999999999,1.4394584893659233e-06,0.02077187857143469,9.748477427706568e-10,7.631780901282504e-07,1.08917096773042e-06,6.206516541261425e-05,0.0002893579859541897,7.147602102330516e-09,3.763181748171752e-15,1.6019073893764646e-34,7.084767060124277e-08,0.054,0.0,0.0,0.03742236430124321,0.8679427246093524,0.002714530391584273,0.0005599778843031301,0.00012002960011141683,0.06418799335655612,1.3670341819469723e-07,6.376299988450082e-07,0.0002177763554230249,5.804592841478418e-09
3.4435003978799413e-07,0.08314471999999999,1.4391296900572806e-06,0.02077998749698097,9.740217881007979e-10,7.63068827864843e-07,1.088259916233548e-06,6.204016587363118e-05,0.0002894190908029123,7.145940513948336e-09,3.764835829680012e-15,1.6016376386059278e-34,7.083801857041973e-08,0.054,0.0,0.0,0.03741422390038995,0.8679380892479629,0.002715580966896076,0.0005602850643594039,0.00012008114234855202,0.06418729380855615,1.3679326675271393e-07,6.371527043888524e-07,0.00021777496098559116,5.803302446032025e-09
3.445588264844364e-07,0.08314471999999999,1.4388010436048154e-06,0.020788092890260363,9.731969600555344e-10,7.629595570272178e-07,1.0873500906354777e-06,6.201518782468466e-05,0.0002894801522778211,7.144279705433039e-09,3.766488723742489e-15,1.6013677148171826e-34,7.082836176164524e-08,0.054,0.0,0.0,0.03740608711492435,0.8679334559275073,0.0027166310748423907,0.0005605921186857035,0.0001201326773417809,0.064186594571386,1.3688309802939756e-07,6.366759820405479e-07,0.00021777353496003478,5.8020119619005185e-09
3.4476761318087865e-07,0.08314471999999999,1.4384725499011875e-06,0.02079619475357404,9.723732564727239e-10,7.628502777071693e-07,1.0864414886159514e-06,6.199023123668055e-05,0.0002895411704275145,7.142619676237225e-09,3.768140431209763e-15,1.601097613665807e-34,7.081870019311347e-08,0.054,0.0,0.0,0.03739795394241449,0.8679288246466197,0.0027176807157397627,0.0005608990473455411,0.00012018420509959616,0.06418589564483584,1.3697291202719255e-07,6.361998308346447e-07,0.00021777207740362683,5.800721390228565e-09
3.449763998773209e-07,0.08314471999999999,1.4381442088391817e-06,0.02080429308922069,9.71550675197993e-10,7.627409899954632e-07,1.0855341078605016e-06,6.196529608057582e-05,0.0002896021453005815,7.140960425802e-09,3.7697909529304004e-15,1.60082734063066e-34,7.080903388292285e-08,0.054,0.0,0.0,0.03738982438043132,0.8679241954039355,0.0027187298899043707,0.0005612058504024134,0.00012023572563046136,0.06418519702869598,1.3706270874855508e-07,6.357242498086392e-07,0.00021777058837340815,5.7994307321588445e-09
3.4518518657376317e-07,0.08314471999999999,1.4378160203116468e-06,0.020812387899497718,9.707292140837686e-10,7.626316939814463e-07,1.0846279460597655e-06,6.19403823273757e-05,0.0002896630769458874,7.139301953542994e-09,3.7714402897502415e-15,1.6005569031835596e-34,7.079936284909195e-08,0.054,0.0,0.0,0.037381698426547635,0.8679195681980909,0.002719778597652199,0.0005615125279198086,0.00012028723894283132,0.06418449872275699,1.3715248819594692e-07,6.352492380028988e-07,0.0002177690679259891,5.798139988845637e-09
3.453939732702054e-07,0.08314471999999999,1.4374879842115537e-06,0.020820479186700262,9.699088709825985e-10,7.625223897562752e-07,1.0837230009100601e-06,6.191548994813539e-05,0.0002897239654118473,7.137644258906404e-09,3.773088442519e-15,1.6002862889172349e-34,7.078968710968459e-08,0.054,0.0,0.0,0.03737357607833838,0.867914943027724,0.0027208268392989003,0.000561819079961201,0.00012033874504513638,0.06418380072680954,1.3724225037183999e-07,6.34774794457986e-07,0.00021776751611820813,5.796849161429863e-09
3.456027599666477e-07,0.08314471999999999,1.4371601004319873e-06,0.020828566953121273,9.690896437557743e-10,7.62413077410426e-07,1.0828192701140185e-06,6.189061891396808e-05,0.00028978481074662816,7.1359873413474446e-09,3.774735412084485e-15,1.600015504242173e-34,7.078000668267495e-08,0.054,0.0,0.0,0.037365457333380876,0.8679103198914733,0.0027218746151598037,0.0005621255065900506,0.00012039024394578521,0.06418310304064459,1.3733199527871623e-07,6.343009182173852e-07,0.00021776593300692294,5.795558251037027e-09
3.4579066799344573e-07,0.08314471999999999,1.43686513517612e-06,0.020835842934525974,9.683532915611843e-10,7.623146894296755e-07,1.0820069487748312e-06,6.186825320941391e-05,0.00028983953471083373,7.134496779472329e-09,3.776216673753419e-15,1.5997716544896876e-34,7.077129030526817e-08,0.054,0.0,0.0,0.037358153541698594,0.8679061608068932,0.0027228172154482085,0.0005624011833807338,0.00012043658680589265,0.06418247538778749,1.3741275093195166e-07,6.338749138576029e-07,0.0002177644814888904,5.794396361679417e-09
3.4597857602024377e-07,0.08314471999999999,1.4365702931355188e-06,0.020843116067622965,9.676178399448092e-10,7.622162950087066e-07,1.0811956075376476e-06,6.184590475001587e-05,0.00028989422381323277,7.133006846154638e-09,3.777696978329573e-15,1.5995276674589388e-34,7.076257015844523e-08,0.054,0.0,0.0,0.037350852664926194,0.8679020033678553,0.0027237594389348807,0.0005626767586848992,0.00012048292384556731,0.06418184798553275,1.3749349260111883e-07,6.334493675473327e-07,0.00021776300470182375,5.793234406858752e-09
3.461664840470418e-07,0.08314471999999999,1.436275574232454e-06,0.020850386354079695,9.668832873575714e-10,7.621178942129575e-07,1.0803852447394885e-06,6.18235735148235e-05,0.00028994887808886816,7.131517540994765e-09,3.7791763264299436e-15,1.5992835435434866e-34,7.075384625523736e-08,0.054,0.0,0.0,0.037343554701302295,0.86789784757337,0.002724701285849087,0.000562952232548782,0.00012052925507089869,0.06418122083372844,1.3757422028804537e-07,6.330242785935491e-07,0.00021776150268681686,5.792072387396014e-09
3.4635439207383986e-07,0.08314471999999999,1.435980978389233e-06,0.020857653795563008,9.66149632255178e-10,7.620194871072649e-07,1.0795758587202811e-06,6.18012594829146e-05,0.000290003497572773,7.130028863583653e-09,3.780654718670522e-15,1.599039284325747e-34,7.074511860860419e-08,0.054,0.0,0.0,0.03733625964906622,0.867893693422448,0.0027256427564199977,0.0005632276050186138,0.00012057558048797361,0.0641805939322226,1.3765493399456157e-07,6.325996463048559e-07,0.0002177599754848938,5.790910304108678e-09
3.465423001006379e-07,0.08314471999999999,1.4356865055282476e-06,0.020864918393738052,9.654168730967137e-10,7.619210737561964e-07,1.0787674478239751e-06,6.177896263340267e-05,0.0002900580822999718,7.128540813508889e-09,3.78213215566685e-15,1.59879489012518e-34,7.073638723148159e-08,0.054,0.0,0.0,0.03732896750645933,0.8678895409141019,0.002726583850876538,0.0005635028761406147,0.00012062190010286003,0.0641799672808634,1.377356337225053e-07,6.321754699913658e-07,0.0002177584231369239,5.789748157815288e-09
3.4673020812743594e-07,0.08314471999999999,1.435392155571929e-06,0.020872180150269284,9.646850083435803e-10,7.618226542243644e-07,1.0779600103975027e-06,6.175668294542968e-05,0.0002901126323054472,7.12705339035758e-09,3.7836086380345075e-15,1.5985503601486746e-34,7.072765213678233e-08,0.054,0.0,0.0,0.03732167827172372,0.8678853900473433,0.0027275245694475237,0.0005637780459609992,0.00012066821392162166,0.06417934087949914,1.3781631947371754e-07,6.317517489641468e-07,0.00021775684568373126,5.7885859493333695e-09
3.46918116154234e-07,0.08314471999999999,1.4350979284427915e-06,0.02087943906681947,9.639540364601618e-10,7.617242285766484e-07,1.0771535447923905e-06,6.173442039818002e-05,0.00029016714762401493,7.125566593735842e-09,3.785084166389021e-15,1.598305696024938e-34,7.071891333743174e-08,0.054,0.0,0.0,0.03731439194310333,0.867881240821186,0.0027284649123615256,0.0005640531145259714,0.00012071452195030592,0.06417871472797826,1.3789699125004664e-07,6.313284825355155e-07,0.00021775524316613675,5.787423679475267e-09
3.4710602418103203e-07,0.08314471999999999,1.4348038240634302e-06,0.020886695145049882,9.632239559159196e-10,7.616257968772875e-07,1.0763480493640887e-06,6.171217497087372e-05,0.0002902216282905003,7.124080423239251e-09,3.786558741345086e-15,1.5980608978673687e-34,7.071017084629416e-08,0.054,0.0,0.0,0.037307108518843834,0.8678770932346446,0.002729404879846891,0.0005643280818817245,0.00012076082419494434,0.06417808882614938,1.3797764905334758e-07,6.309056700196989e-07,0.00021775361562480165,5.786261349052528e-09
3.4729393220783007e-07,0.08314471999999999,1.4345098423564998e-06,0.020893948386620564,9.624947651830562e-10,7.615273591904716e-07,1.0755435224712934e-06,6.16899466427606e-05,0.0002902760743396602,7.122594878461396e-09,3.788032363517256e-15,1.5978159662317098e-34,7.070142467619877e-08,0.054,0.0,0.0,0.0372998279971923,0.8678729472867338,0.0027303444721317872,0.0005646029480744429,0.00012080712066155614,0.06417746317386121,1.3805829288548065e-07,6.304833107320574e-07,0.00021775196310033364,5.7850989588744844e-09
3.474818402346281e-07,0.08314471999999999,1.4342159832447159e-06,0.020901198793190426,9.617664627371721e-10,7.61428915580204e-07,1.074739962475982e-06,6.16677353931206e-05,0.00029033048580619886,7.12110995899718e-09,3.789505033519716e-15,1.597570901577815e-34,7.069267483994994e-08,0.054,0.0,0.0,0.03729255037639707,0.8678688029764701,0.0027312836894442145,0.0005648777131503042,0.0001208534113561496,0.06417683777096253,1.3813892274831094e-07,6.300614039892316e-07,0.00021775028563327553,5.7839365097481816e-09
3.4766974826142616e-07,0.08314471999999999,1.4339222466508592e-06,0.02090844636641718,9.61039047057236e-10,7.613304661103164e-07,1.0739373677437042e-06,6.164554120126678e-05,0.000290384862724769,7.11962566444119e-09,3.790976751966309e-15,1.597325704370078e-34,7.068392135032108e-08,0.054,0.0,0.0,0.03728527565470786,0.8678646603028692,0.002732222532011993,0.0005651523771554759,0.00012089969628472186,0.06417621261730233,1.3821953864370914e-07,6.296399491092119e-07,0.00021774858326409642,5.782774002478601e-09
3.478576562882242e-07,0.08314471999999999,1.433628632497774e-06,0.020915691107957258,9.603125166256263e-10,7.612320108445015e-07,1.073135736643723e-06,6.162336404654653e-05,0.000290439205129966,7.118141994388708e-09,3.792447519470525e-15,1.5970803750837991e-34,7.06751642200572e-08,0.054,0.0,0.0,0.037278003830375786,0.8678605192649496,0.0027331610000627562,0.0005654269401361177,0.00012094597545325834,0.06417558771272965,1.38300140573551e-07,6.292189454113459e-07,0.00021774685603319122,5.781611437868689e-09
3.482334723418203e-07,0.08314471999999999,1.4330417712056252e-06,0.020930172102596838,9.588621054537546e-10,7.610350831791035e-07,1.0715353588358404e-06,6.157906076606464e-05,0.0002905477865383386,7.115176526179707e-09,3.795386204104139e-15,1.5965893221761254e-34,7.065763908846868e-08,0.054,0.0,0.0,0.037263468866794804,0.8678522420922261,0.002735036813522834,0.0005659757632084005,0.000121038516534105,0.06417433865024375,1.38461302544097e-07,6.283782888461895e-07,0.00021774332714741236,5.7792861398293414e-09
3.486092883954164e-07,0.08314471999999999,1.4324553987523375e-06,0.02094464179033544,9.574152171479513e-10,7.608381330904953e-07,1.0699388160786143e-06,6.153482538712355e-05,0.0002906562303069554,7.1122135511457275e-09,3.798321092321766e-15,1.596097746623269e-34,7.064009954658878e-08,0.054,0.0,0.0,0.0372489454716918,0.867843971450455,0.002736911131641778,0.0005665241827362424,0.00012113103464633276,0.0641730905822998,1.386224086750654e-07,6.275394288753644e-07,0.0002177396992976252,5.7769606220124805e-09
3.4898510444901246e-07,0.08314471999999999,1.4318695145230244e-06,0.020959100184379215,9.559718396882186e-10,7.606411610826351e-07,1.0683460954551231e-06,6.149065774569894e-05,0.00029076453671056867,7.109253066067449e-09,3.801252189019171e-15,1.5956056521849709e-34,7.062254569536238e-08,0.054,0.0,0.0,0.03723443363112719,0.8678357073318043,0.0027387839562339447,0.0005670721990885843,0.00012122352983739404,0.06417184350769468,1.387834589816585e-07,6.267023601017424e-07,0.0002177359728043494,5.774634890767391e-09
3.4936092050260855e-07,0.08314471999999999,1.4312841179038365e-06,0.020973547297914303,9.545319611078668e-10,7.604441676569694e-07,1.0667571841049313e-06,6.144655767829134e-05,0.0002908727060230513,7.106295067730358e-09,3.8041794990866635e-15,1.5951130425872337e-34,7.060497763527615e-08,0.054,0.0,0.0,0.037219933331183994,0.8678274497284548,0.0027406552891107313,0.0005676198126342166,0.00012131600215455198,0.06417059742522732,1.3894445347916398e-07,6.258670771493604e-07,0.0002177321479869445,5.772308952410488e-09
3.4973673655620463e-07,0.08314471999999999,1.4306992082819597e-06,0.02098798314410686,9.530955694932208e-10,7.602471533124698e-07,1.065172069223945e-06,6.14025250219258e-05,0.00029098073851739864,7.103339552926058e-09,3.807103027409077e-15,1.5946199215477044e-34,7.05873954663646e-08,0.054,0.0,0.0,0.037205444557967815,0.8678191986325997,0.0027425251320805804,0.0005681670237417774,0.00012140845164488196,0.06416935233369848,1.3910539218295355e-07,6.250335746633352e-07,0.00021772822516361376,5.769982813225576e-09
3.501125526098007e-07,0.08314471999999999,1.4301147850456166e-06,0.021002407736103054,9.516626529833402e-10,7.600501185456499e-07,1.0635907380641504e-06,6.135855961415041e-05,0.00029108863446573256,7.1003865184525175e-09,3.810022778865777e-15,1.5941262927640523e-34,7.056979928821268e-08,0.054,0.0,0.0,0.03719096729760677,0.8678109540364445,0.002744393486948985,0.0005687138327797496,0.00012150087835527255,0.06416810823191096,1.392662751084831e-07,6.242018473097673e-07,0.00021772420465140986,5.767656479464073e-09
3.5086418471699284e-07,0.08314471999999999,1.4289473952875807e-06,0.02103122320999144,9.488071980960326e-10,7.596559897188415e-07,1.0604393761943089e-06,6.12708298971621e-05,0.0002913040178085017,7.09448787771867e-09,3.81585097067208e-15,1.5931375266553853e-34,7.053456530028602e-08,0.054,0.0,0.0,0.037162047260075215,0.867794484312121,0.0027481257395887177,0.0005698062461200771,0.00012168566362285984,0.06416562299278049,1.3958787368699998e-07,6.225436967686678e-07,0.00021771587182286938,5.7630032530558974e-09
3.5161581682418496e-07,0.08314471999999999,1.4277819437561194e-06,0.021059993824350764,9.45965502602101e-10,7.592617850997748e-07,1.0573029976200313e-06,6.118336723808327e-05,0.0002915188582110106,7.088599120029164e-09,3.821664113430754e-15,1.5921467734720868e-34,7.049927645923954e-08,0.054,0.0,0.0,0.03713317310806372,0.8677780404933813,0.0027518520614150934,0.0005708970555998963,0.00012187035832871713,0.0641631416982966,1.3990924934001114e-07,6.208925832704998e-07,0.0002177071520149251,5.758349322555655e-09
3.523674489313771e-07,0.08314471999999999,1.4266184255940416e-06,0.02108871968363501,9.431374734831124e-10,7.588675085729217e-07,1.0541815023425075e-06,6.10961703558978e-05,0.0002917331578191942,7.082720219974454e-09,3.827462245978958e-15,1.5911540621347592e-34,7.046393354572969e-08,0.054,0.0,0.0,0.03710434473140448,0.8677616225183218,0.0027555724667664657,0.0005719862641613007,0.00012205496284131459,0.06416066433895083,1.4023040219411135e-07,6.19248464888773e-07,0.00021769804772310333,5.753694736825534e-09
3.531190810385692e-07,0.08314471999999999,1.425456835960502e-06,0.021117400891981965,9.403230185370905e-10,7.584731639844294e-07,1.05107479123044e-06,6.1009237977758015e-05,0.0002919469187653931,7.076851152236972e-09,3.833245407065611e-15,1.5901594212802535e-34,7.042853733339854e-08,0.054,0.0,0.0,0.03707556202028595,0.8677452303252374,0.0027592869699345664,0.0005730738747437208,0.000122239477526221,0.0641581909052654,1.4055133237717243e-07,6.17611300022924e-07,0.00021768856142501743,5.7490395442261214e-09
3.538707131457613e-07,0.08314471999999999,1.4242971700309321e-06,0.02114603755321432,9.375220463696734e-10,7.580787551425345e-07,1.0479827660109084e-06,6.0922568838925816e-05,0.00029216014316847607,7.070991891592273e-09,3.839013635351174e-15,1.5891628792615093e-34,7.039308858894339e-08,0.054,0.0,0.0,0.03704682486525142,0.8677288638526215,0.0027629955851647026,0.0005741598902838621,0.00012242390274613436,0.06415572138779306,1.408720400183227e-07,6.159810473951888e-07,0.00021767869558052876,5.744383792622159e-09
3.5462234525295344e-07,0.08314471999999999,1.423139422996967e-06,0.02117462977084075,9.347344663853839e-10,7.576842858178947e-07,1.044905329259966e-06,6.083616168270946e-05,0.00029237283313396297,7.065142412906391e-09,3.8447669694074725e-15,1.5881644641538985e-34,7.035758807217618e-08,0.054,0.0,0.0,0.0370181331571975,0.8677125230391639,0.0027666983266559407,0.0005752443137156456,0.00012260823886091078,0.06415325577711696,1.411925252479268e-07,6.143576660474625e-07,0.00021766845263190696,5.739727529387964e-09
3.5537397736014556e-07,0.08314471999999999,1.4219835900663865e-06,0.02120317764805698,9.319601887790096e-10,7.572897597439463e-07,1.0418423843934734e-06,6.075001526040121e-05,0.0002925849907541469,7.0593026911350105e-09,3.850505447717504e-15,1.5871642037552225e-34,7.032203653608554e-08,0.054,0.0,0.0,0.03698948678737281,0.8676962078237509,0.0027703952085612964,0.0005763271479701491,0.0001227924862275931,0.06415079406385066,1.4151278819756538e-07,6.127411153382089e-07,0.00021765783500399068,5.735070801412832e-09
