Time (s),Volume (m^3),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),H2OX(12),HX(9),NH2_X(20),NH_X(21)
1.221963418907612e-06,0.066515776,0.938,6.643098327993852e-11,0.0021364547042672876,2.5399724984038097e-09,6.844434643457395e-09,2.780595337819829e-07,0.0,0.0,0.03721955930035842,0.008928652892076632,0.050005497584401405,7.461556103261912e-07,8.418733248862289e-14,0.0019931905206606306,0.0,7.350162282676461e-07,7.430443370177905e-08,2.0114071915835382e-06,3.02509490567542e-06
1.2270606200851285e-06,0.066515776,0.938,6.728374327378389e-11,0.0021443975311418975,2.5490671814400396e-09,6.856376195782592e-09,2.7800106893207133e-07,0.0,0.0,0.03721160208693166,0.008924659331790936,0.050005542021678506,7.565411869945004e-07,8.529248208973831e-14,0.0019931550567496054,0.0,7.34859852532235e-07,7.414266344624247e-08,2.0148210711913283e-06,3.036422300058707e-06
1.2321578212626448e-06,0.066515776,0.938,6.814252252151171e-11,0.0021523332257857787,2.558108625428577e-09,6.868290397421011e-09,2.779426330673855e-07,0.0,0.0,0.037203652085126784,0.008920669263380823,0.05000558660731215,7.670009182794074e-07,8.640582013336662e-14,0.00199311952514361,0.0,7.34703621145665e-07,7.398199930858721e-08,2.0182204642470466e-06,3.0476835849556025e-06
1.2372550224401612e-06,0.066515776,0.938,6.900731978137016e-11,0.0021602617981207693,2.5670972662298733e-09,6.880177422888477e-09,2.778842260836105e-07,0.0,0.0,0.03719570928441631,0.008916682681851022,0.05000563134137106,7.775346320824292e-07,8.752734976701644e-14,0.001993083925569153,0.0,7.345475339003324e-07,7.38224292865349e-08,2.021605448950847e-06,3.0588792995269837e-06
1.2423522236176776e-06,0.066515776,0.938,6.987813373530473e-11,0.0021681832580484274,2.576033542195603e-09,6.892037442370698e-09,2.778258478788354e-07,0.0,0.0,0.037187773674289513,0.008912699582216292,0.05000567622392421,7.881421553110426e-07,8.865707402963297e-14,0.0019930482577513735,0.0,7.343915905889143e-07,7.366394152939905e-08,2.0249761036569786e-06,3.0700099861281424e-06
1.247449424795194e-06,0.066515776,0.938,7.075496299250792e-11,0.0021760976154501606,2.5849178938831586e-09,6.903870621838726e-09,2.7776749835351773e-07,0.0,0.0,0.03717984524425269,0.008908719959501401,0.05000572125504071,7.988233139751519e-07,8.97949958561808e-14,0.0019930125214142314,0.0,7.342357910043728e-07,7.35065243361774e-08,2.028332506854825e-06,3.0810761899506902e-06
1.2525466259727103e-06,0.066515776,0.938,7.163780609287542e-11,0.002184004880187346,2.5937507637784057e-09,6.915677123162609e-09,2.7770917741044723e-07,0.0,0.0,0.03717192398382947,0.008904743808741103,0.05000576643478968,8.095779332808171e-07,9.094111808211227e-14,0.0019929767162806845,0.0,7.340801349399636e-07,7.335016615367985e-08,2.0316747371499546e-06,3.092078458674825e-06
1.2576438271502267e-06,0.066515776,0.938,7.25266615103709e-11,0.00219190506210146,2.602532596026629e-09,6.927457104223859e-09,2.7765088495470955e-07,0.0,0.0,0.03716400988256091,0.008900771124980108,0.05000581176324032,8.204058377212694e-07,9.209544344772282e-14,0.0019929408420728658,0.0,7.339246221892366e-07,7.319485557468526e-08,2.0350028732452268e-06,3.1030173421318544e-06
1.262741028327743e-06,0.066515776,0.938,7.342152765629886e-11,0.002199798171014193,2.6112638361715836e-09,6.939210719026055e-09,2.7759262089364836e-07,0.0,0.0,0.03715610293000589,0.008896801903273055,0.05000585724046169,8.313068511652333e-07,9.325797460239348e-14,0.001992904898512248,0.0,7.337692525460445e-07,7.30405813361316e-08,2.0383169939219676e-06,3.1138933919769037e-06
1.2678382295052594e-06,0.066515776,0.938,7.432240288248747e-11,0.002207684216727575,2.6199449309026135e-09,6.950938117804281e-09,2.775343851368263e-07,0.0,0.0,0.03714820311574116,0.008892836138684494,0.050005902866522726,8.42280796942581e-07,9.442871410872172e-14,0.0019928688853198154,0.0,7.336140258045446e-07,7.288733231733165e-08,2.0416171780212604e-06,3.1247071613716962e-06
1.2729354306827758e-06,0.066515776,0.938,7.522928548438156e-11,0.0022155632090240865,2.6285763278097006e-09,6.9626394471323394e-09,2.774761775959876e-07,0.0,0.0,0.03714031042936169,0.008888873826288852,0.05000594864149215,8.533274979273418e-07,9.560766444654158e-14,0.0019928328022162187,0.0,7.334589417592055e-07,7.273509753821932e-08,2.0449035044253674e-06,3.135459204677315e-06
1.2780326318602922e-06,0.066515776,0.938,7.614217370404743e-11,0.002223435157666775,2.6371584751464167e-09,6.9743148500290005e-09,2.7741799818501804e-07,0.0,0.0,0.03713242486048081,0.008884914961170429,0.05000599456543838,8.644467766181041e-07,9.679482801683362e-14,0.0019927966489219316,0.0,7.3330400020481e-07,7.258386615761892e-08,2.048176052039313e-06,3.1461500771568257e-06
1.2831298330378085e-06,0.066515776,0.938,7.70610657330899e-11,0.00223130007239937,2.645691821600616e-09,6.985964466061732e-09,2.773598468199056e-07,0.0,0.0,0.037124546398730425,0.008880959538423341,0.05000604063842954,8.756384552158322e-07,9.799020714552659e-14,0.0019927604251574033,0.0,7.331492009364617e-07,7.24336274715429e-08,2.051434899772653e-06,3.15678033468764e-06
1.288227034215325e-06,0.066515776,0.938,7.79859597154833e-11,0.0022391579629463883,2.654176816072833e-09,6.997588431449513e-09,2.773017234187012e-07,0.0,0.0,0.037116675033761155,0.008877007553151524,0.050006086860533275,8.869023556991367e-07,9.919380408719161e-14,0.0019927241306432015,0.0,7.329945437495854e-07,7.228437091150925e-08,2.0546801265214535e-06,3.167350533483488e-06
1.2933242353928413e-06,0.066515776,0.938,7.891685375031696e-11,0.0022470088390132465,2.6626139074622235e-09,7.009186879162964e-09,2.7724362790147704e-07,0.0,0.0,0.0371088107552426,0.00887305900046869,0.05000613323181684,8.982382998970258e-07,1.0040562102862989e-13,0.0019926877651001533,0.0,7.328400284399352e-07,7.21360860428868e-08,2.0579118111504894e-06,3.177861229825887e-06
1.2984214365703577e-06,0.066515776,0.938,7.985374589445663e-11,0.002254852710286367,2.6710035444600036e-09,7.020759939023706e-09,2.771855601902878e-07,0.0,0.0,0.03710095355286341,0.008869113875498316,0.05000617975234694,9.096461095591795e-07,1.0162566009235551e-13,0.001992651328249487,0.0,7.326856548035956e-07,7.198876256325689e-08,2.0611300324756985e-06,3.1883129798049543e-06
1.303518637747874e-06,0.066515776,0.938,8.079663416512303e-11,0.0022626895864332765,2.679346175350208e-09,7.032307737800643e-09,2.771275202091302e-07,0.0,0.0,0.037093103416331555,0.008865172173373605,0.0500062264221897,9.211256064237736e-07,1.0285392333997425e-13,0.001992614819812956,0.0,7.325314226369875e-07,7.184239030080238e-08,2.0643348692468996e-06,3.198706339069441e-06
1.3086158389253904e-06,0.066515776,0.938,8.174551654238856e-11,0.0022705194771027166,2.6876422478177304e-09,7.043830399305868e-09,2.77069507883901e-07,0.0,0.0,0.03708526033537441,0.008861233889237473,0.05000627324141063,9.326766122828996e-07,1.040904127754601e-13,0.0019925782395129716,0.0,7.323773317368699e-07,7.169695921270932e-08,2.0675264001307863e-06,3.209041862585824e-06
1.3137130401029068e-06,0.066515776,0.938,8.270039097159364e-11,0.0022783423919247384,2.6958922087634353e-09,7.055328044486972e-09,2.7701152314235785e-07,0.0,0.0,0.03707742429973893,0.008857299018242532,0.050006320210074576,9.442989490456125e-07,1.0533513034833106e-13,0.0019925415870727242,0.0,7.322233819003444e-07,7.1552459383597e-08,2.070704703694229e-06,3.2193201044063407e-06
1.3188102412804231e-06,0.066515776,0.938,8.36612553656838e-11,0.0022861583405108005,2.70409650412636e-09,7.066800791519524e-09,2.769535659140778e-07,0.0,0.0,0.0370695952991918,0.008853367555551035,0.050006367328245614,9.559924387986484e-07,1.0658807795672498e-13,0.0019925048622163,0.0,7.320695729248585e-07,7.14088810239566e-08,2.073869858387873e-06,3.229541617445772e-06
1.3239074424579395e-06,0.066515776,0.938,8.462810760746863e-11,0.0022939673324538653,2.7122555787126576e-09,7.0782487558951744e-09,2.7689563613041734e-07,0.0,0.0,0.03706177332351953,0.00884943949633488,0.0500064145959871,9.677569038648479e-07,1.0784925745037728e-13,0.0019924680646687997,0.0,7.319159046082099e-07,7.126621446861961e-08,2.077021942530078e-06,3.2397069532668656e-06
1.3290046436354559e-06,0.066515776,0.938,8.560094555180441e-11,0.0023017693773284952,2.7203698760315395e-09,7.089672050510891e-09,2.768377337244718e-07,0.0,0.0,0.037053958362528665,0.008845514835775574,0.05000646201336154,9.79592166859333e-07,1.091186706335024e-13,0.0019924311941564438,0.0,7.317623767485473e-07,7.112445017522994e-08,2.0801610342911747e-06,3.2498166618742214e-06
1.3341018448129723e-06,0.066515776,0.938,8.657976702770099e-11,0.0023095644846909433,2.7284398381374455e-09,7.101070785752627e-09,2.767798586310346e-07,0.0,0.0,0.03704615040604581,0.008841593569064214,0.05000650958043058,9.914980507434701e-07,1.1039631926757956e-13,0.0019923942504066782,0.0,7.316089891443752e-07,7.098357872274943e-08,2.0832872116780845e-06,3.2598712915164746e-06
1.3391990459904886e-06,0.066515776,0.938,8.756456984035521e-11,0.002317352664079242,2.7364659054794372e-09,7.112445069581518e-09,2.7672201078655754e-07,0.0,0.0,0.03703834944391785,0.008837675691401453,0.05000655729725498,1.0034743788766654e-06,1.1168220507404557e-13,0.001992357233148279,0.0,7.314557415945573e-07,7.08435908099603e-08,2.0864005525192714e-06,3.2698713884966398e-06
1.344296247168005e-06,0.066515776,0.938,8.855535177311107e-11,0.0023251339250132956,2.7444485167556897e-09,7.123795007612778e-09,2.766641901291112e-07,0.0,0.0,0.03703055546601195,0.008833761197997485,0.050006605163894546,1.0155209750660368e-06,1.1297632973689519e-13,0.0019923201421114464,0.0,7.313026338983173e-07,7.07044772540069e-08,2.089501134450088e-06,3.2798174969904355e-06
1.3493934483455214e-06,0.066515776,0.938,8.955211058934899e-11,0.002332908276994961,2.7523881087765535e-09,7.135120703199337e-09,2.7660639659834406e-07,0.0,0.0,0.03702276846221574,0.008829850084072017,0.050006653180408096,1.0276376636139977e-06,1.1427869490519122e-13,0.001992282977027898,0.0,7.311496658552433e-07,7.056622898892432e-08,2.092589034898449e-06,3.2897101588724366e-06
1.3544906495230377e-06,0.066515776,0.938,9.055484403430518e-11,0.002340675729508136,2.760285116329471e-09,7.146422257505318e-09,2.7654863013544436e-07,0.0,0.0,0.0370149884224374,0.008825942344854242,0.05000670134685347,1.039824269363803e-06,1.1558930219548567e-13,0.0019922457376309595,0.0,7.309968372652902e-07,7.042883706421806e-08,2.0956643310709365e-06,3.2995499135498807e-06
1.3595878507005541e-06,0.066515776,0.938,9.156354983682207e-11,0.002348436292018844,2.7681399720578326e-09,7.157699769588079e-09,2.764908906831003e-07,0.0,0.0,0.0370072153366057,0.00882203797558282,0.050006749663287414,1.0520806177430956e-06,1.1690815319415397e-13,0.0019922084236556506,0.0,7.308441479287811e-07,7.0292292643413e-08,2.0987270999392084e-06,3.3093372978039854e-06
1.3646850518780705e-06,0.066515776,0.938,9.257822571103209e-11,0.002356189973975311,2.775953106330655e-09,7.1689533364650186e-09,2.7643317818546187e-07,0.0,0.0,0.036999449194670166,0.008818136971505847,0.0500067981297656,1.0644065348055011e-06,1.182352494596434e-13,0.001992171034838764,0.0,7.306915976464102e-07,7.015658700267462e-08,2.1017774182268998e-06,3.3190728456385817e-06
1.3697822530555868e-06,0.066515776,0.938,9.359886935797485e-11,0.002363936784808046,2.7837249471467942e-09,7.180183053195684e-09,2.763754925881014e-07,0.0,0.0,0.03699168998660105,0.00881423932788084,0.05000684674634261,1.076801847270303e-06,1.1957059252463762e-13,0.0019921335709189446,0.0,7.305391862192454e-07,7.002171152937038e-08,2.1048153623967695e-06,3.328757088135921e-06
1.3748794542331032e-06,0.066515776,0.938,9.462547846715144e-11,0.002371676733929922,2.791455919988802e-09,7.19138901293984e-09,2.763178338379769e-07,0.0,0.0,0.03698393770238953,0.008810345039974701,0.05000689551307188,1.0892663825602707e-06,1.2091418389813917e-13,0.001992096031636764,0.0,7.303869134487306e-07,6.988765772074048e-08,2.107841008638421e-06,3.338390553319488e-06
1.37872316815971e-06,0.066515776,0.938,9.540357110356952e-11,0.002377508767389441,2.7972589452975547e-09,7.19982358280549e-09,2.762743720657759e-07,0.0,0.0,0.03697809640798737,0.00880741063925072,0.05000693238658139,1.0987113566014106e-06,1.2193281964520845e-13,0.001992067673895409,0.0,7.302721786880911e-07,6.978710830925165e-08,2.1101145104376033e-06,3.3456217244286243e-06
1.3825668820863167e-06,0.066515776,0.938,9.618505363173504e-11,0.002383336908360362,2.8030391522559077e-09,7.208244733943291e-09,2.762309255089329e-07,0.0,0.0,0.036972259040823165,0.008804478142019482,0.0500069693455254,1.1081955224898308e-06,1.229561471993514e-13,0.0019920392730438437,0.0,7.301575225758407e-07,6.968701779570068e-08,2.1123810947295945e-06,3.3528245437696227e-06
1.3864105960129235e-06,0.066515776,0.938,9.696992505083365e-11,0.0023891611608592048,2.808796720297311e-09,7.216652504298779e-09,2.7618749414618995e-07,0.0,0.0,0.03696642559662876,0.008801547546261963,0.05000700638992549,1.1177188070886044e-06,1.2398416718488603e-13,0.001992010828973135,0.0,7.300429450272669e-07,6.958738265526269e-08,2.114640793852599e-06,3.359999234052495e-06
1.3902543099395302e-06,0.066515776,0.938,9.775818435792248e-11,0.002394981528896869,2.8145318279504357e-09,7.22504693129094e-09,2.7614407795669513e-07,0.0,0.0,0.036960596071142805,0.008798618849962152,0.05000704351980278,1.1272811375265577e-06,1.2501688022063133e-13,0.001991982341575051,0.0,7.299284459577791e-07,6.948819939705567e-08,2.1168936400434255e-06,3.367146016859817e-06
1.394098023866137e-06,0.066515776,0.938,9.854983054825215e-11,0.002400798016478654,2.8202446528020346e-09,7.233428051819092e-09,2.761006769199943e-07,0.0,0.0,0.03695477046011083,0.008795692051107057,0.05000708073517805,1.1368824412058678e-06,1.2605428692034168e-13,0.0019919538107420697,0.0,7.298140252829073e-07,6.938946456385025e-08,2.119139665434911e-06,3.374265112619386e-06
1.3979417377927437e-06,0.066515776,0.938,9.934486261555945e-11,0.0024066106276042724,2.8259353714798564e-09,7.241795902256644e-09,2.760572910160209e-07,0.0,0.0,0.03694894875928513,0.008792767147686655,0.05000711803607169,1.1465226458087914e-06,1.2709638789310476e-13,0.0019919252363673956,0.0,7.296996829183123e-07,6.929117473182052e-08,2.1213789020533983e-06,3.3813567405800864e-06
1.4017854517193505e-06,0.066515776,0.938,1.0014327955236911e-10,0.0024124193662678687,2.83160415963682e-09,7.250150518497834e-09,2.7601392022508733e-07,0.0,0.0,0.03694313096442489,0.00878984413769394,0.050007155422503585,1.1562016793046742e-06,1.2814318374374996e-13,0.001991896618344974,0.0,7.295854187797802e-07,6.919332651012441e-08,2.123611381816168e-06,3.388421118786685e-06
1.4056291656459572e-06,0.066515776,0.938,1.0094508035026701e-10,0.002418224236458035,2.837251191931929e-09,7.258491935985916e-09,2.7597056452787923e-07,0.0,0.0,0.036937317071296154,0.008786923019124879,0.05000719289449326,1.1659194699561322e-06,1.2919467507322154e-13,0.001991867956569499,0.0,7.29471232783211e-07,6.909591654054605e-08,2.1258371365292623e-06,3.395458464057806e-06
1.409472879572564e-06,0.066515776,0.938,1.0175026400018433e-10,0.0024240252421578283,2.8428766420108102e-09,7.266820189656497e-09,2.759272239054455e-07,0.0,0.0,0.03693150707567181,0.008784003789978423,0.050007230452059834,1.1756759463255506e-06,1.302508624789638e-13,0.001991839250936432,0.0,7.293571248446341e-07,6.899894149738769e-08,2.1280561978851116e-06,3.402468991962614e-06
1.4133165934991707e-06,0.066515776,0.938,1.0255882949265005e-10,0.0024298223873447846,2.8484806824905848e-09,7.27513531398072e-09,2.7588389833918504e-07,0.0,0.0,0.036925700973331664,0.008781086448256502,0.05000726809522192,1.18547103728067e-06,1.3131174655526728e-13,0.0019918105013420075,0.0,7.292430948802258e-07,6.890239808705397e-08,2.1302685974600194e-06,3.4094529168009633e-06
1.4167759360331168e-06,0.066515776,0.938,1.0328942907680435e-10,0.0024350365205575678,2.8535061555414314e-09,7.2826077285109425e-09,2.758449181874873e-07,0.0,0.0,0.03692047880650101,0.008778462452805733,0.05000730204726708,1.1943195760709807e-06,1.3227055836619366e-13,0.0019917845890349375,0.0,7.291405345109666e-07,6.881587536706081e-08,2.1322540872574733e-06,3.4157158796129896e-06
1.4195011571330227e-06,0.066515776,0.938,1.03866913033369e-10,0.0024391419430504742,2.857453119356244e-09,7.28848693749977e-09,2.7581421874458646e-07,0.0,0.0,0.03691636707367821,0.008776396380814526,0.05000732884305035,1.201312281396853e-06,1.3302857633835917e-13,0.0019917641505030385,0.0,7.290597832919907e-07,6.874795679197884e-08,2.1338144610537625e-06,3.4206348013018993e-06
1.4222263782329286e-06,0.066515776,0.938,1.0444609568878738e-10,0.0024432454301009008,2.8613895446741344e-09,7.294359590741841e-09,2.7578352684670586e-07,0.0,0.0,0.036912257292456715,0.008774331255001648,0.05000735568188521,1.208324305383879e-06,1.3378895605923643e-13,0.001991743689737913,0.0,7.289790711602828e-07,6.868025094935435e-08,2.1353715271646286e-06,3.4255406278708796e-06
1.4249515993328346e-06,0.066515776,0.938,1.0502697668345361e-10,0.0024473469831197154,2.8653154917062504e-09,7.300225700017448e-09,2.7575284248763105e-07,0.0,0.0,0.036908149461340904,0.008772267074658618,0.05000738256377778,1.2153556230715833e-06,1.3455169773767258e-13,0.0019917232067035674,0.0,7.288983980861149e-07,6.861275670402469e-08,2.1369252966953904e-06,3.4304334340789475e-06
1.4276768204327405e-06,0.066515776,0.938,1.0560955565792293e-10,0.00245144660351641,2.8692310203877165e-09,7.306085277006141e-09,2.7572216566122987e-07,0.0,0.0,0.03690404357883688,0.0087702038390777,0.05000740948873405,1.2224062095823924e-06,1.3531680158207783e-13,0.00199170270136421,0.0,7.288177640397925e-07,6.854547292862164e-08,2.138475780719863e-06,3.435313294344019e-06
1.4304020415326465e-06,0.066515776,0.938,1.0619383225295047e-10,0.0024555442926990968,2.8731361903753213e-09,7.311938333290052e-09,2.756914963614505e-07,0.0,0.0,0.03689993964345251,0.008768141547551907,0.050007436456759896,1.2294760401224642e-06,1.360842678004792e-13,0.0019916821736842595,0.0,7.287371689916538e-07,6.84783985034948e-08,2.140022990280046e-06,3.44018028274002e-06
