Time (s),Volume (m^3),NH3_X(8),O_X(9),NH2_X(10),OH_X(11),NH_X(12),N_X(13),NO_X(14),NHO_X(15),N2O_X(16),N2_X(17),H2O_X(18),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),HX(20),NOX2(52)
1.3350267463663115e-19,0.08314471999999999,5.5950412604132065e-14,1.493524960299882e-14,1.134012501502196e-15,2.3730283808093413e-34,9.064860216524695e-28,2.4624622196059067e-40,4.508354567988899e-63,2.5150738563414236e-50,1.3005953267703078e-116,3.690299764964379e-131,1.72616858984637e-53,0.054,0.0,0.0,0.05898523875165061,0.8799999999999926,4.997883798913597e-53,3.2774657697450625e-86,1.4880546961745593e-73,0.06599999999994292,1.7690505816105914e-114,1.134012501504009e-15,3.1324821371734105e-62
2.0025401217598504e-19,0.08314471999999999,8.392561843971292e-14,2.240287442921081e-14,1.7010187541528955e-15,7.0449279688904534e-34,1.9262829840024985e-27,7.041103435090454e-40,2.1159025893636835e-62,9.58871964993587e-50,7.424039165210796e-116,2.4734633712699373e-130,8.258300669574614e-53,0.054,0.0,0.0,0.05898523875161404,0.8799999999999888,2.3910774097193702e-52,3.020499524060196e-81,8.362807343624477e-73,0.06599999999991438,1.0099724717196285e-113,1.7010187541567481e-15,1.4654449575401585e-61
2.6700534971533896e-19,0.08314471999999999,1.1190082393982096e-13,2.9870499255413504e-14,2.2680250068168153e-15,1.5350527174341667e-33,3.286012459919902e-27,1.4851727426007915e-39,6.596927954891217e-62,2.579915931827348e-49,6.173008826684353e-115,1.9971600990644906e-129,2.733212614289725e-52,0.054,0.0,0.0,0.05898523875157746,0.879999999999985,7.913641356033622e-52,7.0477891051998515e-81,2.979680347838635e-72,0.06599999999988583,8.397544110415367e-113,2.2680250068233877e-15,4.7276318204310086e-61
4.0050802479404674e-19,0.08314471999999999,1.6785123415270285e-13,4.480574890779708e-14,3.4020375121756835e-15,4.455784449650119e-33,6.803272585123593e-27,4.056467892101929e-39,3.2521295265523e-61,1.04349128851759e-48,1.950289967324899e-113,6.969164988988554e-128,1.594742210932391e-51,0.054,0.0,0.0,0.058985238751504306,0.8799999999999776,4.6173568802531244e-51,9.575119694786644e-81,1.7674397064368994e-71,0.06599999999982875,2.6534034554445486e-111,3.40203751218929e-15,2.602309973498957e-60
5.340106998727545e-19,0.08314471999999999,2.2380164313193145e-13,5.974099856014648e-14,4.536050017583168e-15,9.744297950876976e-33,1.1570586755999973e-26,8.487488712401982e-39,1.0205527054860177e-60,2.826531353400803e-48,1.175285747193171e-112,4.69235748172468e-127,5.3059000689368003e-51,0.054,0.0,0.0,0.05898523875143115,0.8799999999999701,1.5362504493059062e-50,1.6012331420639623e-80,6.2875783705812265e-71,0.06599999999977167,1.5992190270716028e-110,4.536050017606309e-15,8.351506783839829e-60
6.675133749514623e-19,0.08314471999999999,2.7975205078938876e-13,7.467624821245926e-14,5.6700625230427414e-15,1.828162890071248e-32,1.767724520563657e-26,1.545115076800985e-38,2.623785196688473e-60,6.349716038864388e-48,5.960887407613986e-112,2.4968964652783228e-126,1.4306644045877518e-50,0.054,0.0,0.0,0.05898523875135799,0.8799999999999627,4.142292211760015e-50,2.771471859131233e-80,1.818435490868441e-70,0.06599999999971459,8.111546611667875e-110,5.670062523078096e-15,2.1822220560972317e-59
9.345187251088777e-19,0.08314471999999999,3.916528620559638e-13,1.0454674751697268e-13,7.93808753412143e-15,5.002186574959731e-32,3.399272912568757e-26,4.0795608438514107e-38,1.4801731745045207e-59,2.4623388407368036e-47,1.958491525748906e-110,1.513480267759831e-124,8.434284329342323e-50,0.054,0.0,0.0,0.058985238751211685,0.8799999999999477,2.442031206605511e-49,3.376128866924063e-80,1.5190231739374027e-69,0.06599999999960042,2.6682337347899176e-108,7.938087534189415e-15,1.2207380845758016e-58
1.2015240752662932e-18,0.08314471999999999,5.035536679541253e-13,1.344172468213374e-13,1.0206112545411681e-14,1.0545217551309644e-31,5.574800975911108e-26,8.457953647526524e-38,4.922558999527603e-59,6.552052490579362e-47,1.3718189875188697e-109,1.237920674000251e-123,2.8447792107913005e-49,0.054,0.0,0.0,0.05898523875106538,0.8799999999999327,8.236667717082732e-49,1.4266105611570125e-79,6.229769686785368e-69,0.06599999999948625,1.8697580455211785e-107,1.0206112545523176e-14,4.0353077263260006e-58
1.7355347755811245e-18,0.08314471999999999,7.273552636474729e-13,1.9415824542962073e-13,1.4742162568626782e-14,3.2166182572717406e-31,1.155756996313798e-25,2.541372297663042e-37,3.36928405067879e-58,2.9367857741750627e-46,5.247924872176923e-108,8.098756482436575e-122,1.946104319270232e-48,0.054,0.0,0.0,0.058985238750772766,0.8799999999999029,5.634678217622243e-48,1.9534897246013993e-78,6.663027133535683e-68,0.06599999999925792,7.167979621726478e-106,1.4742162568857934e-14,2.702173144434587e-57
2.803556176210787e-18,0.08314471999999999,1.174958390622777e-12,3.136402426444031e-13,2.3814262617595363e-14,1.39571793999332e-30,3.004992878758701e-25,1.0926194974714487e-36,4.381540359610275e-57,2.1315970554536813e-45,5.432069808643312e-106,1.6523944252074924e-119,2.4524422948315177e-47,0.054,0.0,0.0,0.05898523875018754,0.8799999999998431,7.100711175790052e-47,2.5235355716876562e-77,1.6027474532753246e-66,0.06599999999880124,7.456238213471311e-104,2.381426261819636e-14,3.36242974225914e-56
4.939598977470111e-18,0.08314471999999999,2.0701643869300134e-12,5.526042370668309e-13,4.195846272568593e-14,7.890774313351006e-30,9.31418793261246e-25,6.152691905697917e-36,8.656433225181514e-56,2.1866281432918596e-44,1.1060623316546789e-103,6.708657863706773e-117,4.6992518367270835e-46,0.054,0.0,0.0,0.05898523874901708,0.8799999999997237,1.3606043831849968e-45,4.0036868196543047e-76,6.199888178578894e-65,0.06599999999788789,1.5333101341042625e-101,4.195846272754875e-14,6.410281295197073e-55
9.21168457998876e-18,0.08314471999999999,3.860575348972467e-12,1.030532225883138e-12,7.824686298248065e-14,5.246793725239441e-29,3.2375593204999946e-24,4.085640945887014e-35,2.1523355567338738e-54,2.7580816409476077e-43,3.3839881214807976e-101,4.1005680372710376e-114,1.1473847188560692e-44,0.054,0.0,0.0,0.05898523874667616,0.8799999999994847,3.3220976801826335e-44,6.380408738260785e-75,3.060519659866159e-63,0.06599999999606118,4.783591992014222e-99,7.824686298895572e-14,1.5626229800902774e-53
1.775585578502606e-17,0.08314471999999999,7.44139315077579e-12,1.986388203401559e-12,1.5082366365852403e-13,3.8157107089116106e-28,1.202714938364047e-23,2.9701459026174397e-34,6.048994926826976e-53,3.900315192615398e-42,1.665603886961941e-98,4.03251580576923e-111,3.1948172276417077e-43,0.054,0.0,0.0,0.058985238741994336,0.8799999999990068,9.250170441043559e-43,8.105708700315636e-75,1.7149223224750347e-61,0.06599999999240778,2.4454464831740994e-96,1.5082366368257793e-13,4.349073597839332e-52
3.4844198195100656e-17,0.08314471999999999,1.4603012265292594e-11,3.898100157981628e-12,2.9597726566042367e-13,2.9083359078343223e-27,4.63164047096985e-23,2.263671131324468e-33,1.8121345063116186e-51,5.859563933115927e-41,7.083956140560481e-96,3.427336584602609e-108,9.526733150074987e-42,0.054,0.0,0.0,0.058985238732630695,0.8799999999980509,2.758344334148755e-41,2.1117758863354164e-74,1.0260070593380966e-59,0.065999999985101,1.1175265271181559e-93,2.9597726575305356e-13,1.2967415995834637e-50
6.902088301524985e-17,0.08314471999999999,2.8926184538250717e-11,7.721524065314677e-12,5.862844722634543e-13,2.2706140328969643e-26,1.817419376965886e-22,1.7673597105591087e-32,5.609411562354771e-50,9.081983244679637e-40,3.0091507854488363e-93,2.900150750821964e-105,2.9420562800682816e-40,0.054,0.0,0.0,0.058985238713903494,0.8799999999961392,8.51837940312938e-40,9.171064856623068e-73,6.347476749221263e-58,0.06599999997048754,5.404998731374331e-91,5.862844726269155e-13,4.0047087161188485e-49
1.0319756783539904e-16,0.08314471999999999,4.32492688701429e-11,1.1544947970211602e-11,8.765916823320992e-13,7.165432963618594e-26,4.0630561167755336e-22,5.577487301440553e-32,3.1016285862904458e-49,3.979875777073447e-39,3.420830417639716e-92,3.674142024001292e-104,1.6629143069527987e-39,0.054,0.0,0.0,0.05898523869517638,0.8799999999942275,4.8147843347907765e-39,3.9833244745706546e-71,4.2826839510936086e-57,0.06599999995587415,6.317693746013768e-90,8.76591683144639e-13,2.263596485023596e-48
1.3737425265554823e-16,0.08314471999999999,5.7572265261483324e-11,1.5368371872672397e-11,1.1668988958663206e-12,1.6301376017668955e-25,7.2001969085024e-22,1.2689238299299758e-31,1.0817119334230409e-48,1.1581761624789977e-38,3.154834436540788e-91,3.508483100480524e-103,5.990486254010537e-39,0.054,0.0,0.0,0.058985238676449336,0.8799999999923158,1.7344830924855575e-38,1.362123305335468e-70,1.7495083839674697e-56,0.06599999994126084,5.8828494887571636e-89,1.1668988973061973e-12,8.154599846094456e-48
1.7155093747569744e-16,0.08314471999999999,7.189517371280334e-11,1.9191795772697062e-11,1.4572061128660797e-12,3.1049388926341906e-25,1.1228968546806778e-21,2.417017991460322e-31,2.936106041837533e-48,2.69265453254503e-38,1.9900397965908383e-90,2.360832560257183e-102,1.677643075386066e-38,0.054,0.0,0.0,0.05898523865772239,0.8799999999904041,4.857453155980803e-38,3.668210967006133e-70,5.446127284971285e-56,0.06599999992664764,3.780431601853642e-88,1.4572061151115629e-12,2.2837733005074867e-47
2.3990430711599585e-16,0.08314471999999999,1.00540726797352e-10,2.6838643565438003e-11,2.037820557262063e-12,8.246498993812209e-25,2.196187452041349e-21,6.41989677738322e-31,1.385230852520608e-47,9.773824654650422e-38,3.838263896213944e-89,5.660419679845503e-101,8.347539427092776e-38,0.054,0.0,0.0,0.05898523862026876,0.8799999999865807,2.416962087760964e-37,2.428196429202729e-69,3.277341292147332e-55,0.06599999989742147,7.825203480687447e-87,2.037820561653614e-12,1.1364287157434069e-46
3.082576767562942e-16,0.08314471999999999,1.2918592812804983e-10,3.448549134843439e-11,2.618435015519737e-12,1.7240787852572995e-24,3.6262791026181396e-21,1.3422903029971021e-30,4.419237790086432e-47,2.5784322130561493e-37,2.619125758312985e-88,4.139044421229832e-100,2.7296779147243937e-37,0.054,0.0,0.0,0.058985238582815486,0.8799999999827574,7.903595197806954e-37,1.1223241786865343e-68,1.2341769826841459e-54,0.06599999986819566,5.4779285905680756e-86,2.6184350227705708e-12,3.716371044878847e-46
3.7661104639659257e-16,0.08314471999999999,1.5783077770938266e-10,4.213233912168621e-11,3.1990494876387687e-12,3.1245410796618232e-24,5.413278876081813e-21,2.4328022427504873e-30,1.1355774212402934e-46,5.642434845718042e-37,1.2999693628840134e-87,2.2078071066308884e-99,7.116468134377401e-37,0.054,0.0,0.0,0.05898523854536256,0.879999999978934,2.0605337750265624e-36,4.119463036188062e-68,3.65454439470147e-54,0.06599999983897019,2.7974325268925706e-85,3.1990494984622017e-12,9.689380342418774e-46
4.449644160368909e-16,0.08314471999999999,1.8647527554579848e-10,4.977918688519345e-11,3.77966397361883e-12,5.140819157196774e-24,7.557292940715439e-21,4.002995247538799e-30,2.5387765910135968e-46,1.0907206696852988e-36,5.21182381674653e-87,9.704708199746307e-99,1.6055119336796074e-36,0.054,0.0,0.0,0.05898523850790998,0.8799999999751106,4.648692370382322e-36,1.2707776430529452e-67,9.32239856580807e-54,0.06599999980974507,1.166315702918365e-84,3.779663988728274e-12,2.1861031939107623e-45
5.816711553174878e-16,0.08314471999999999,2.4376321600094473e-10,6.507288238297407e-11,4.940892987160785e-12,1.1461210485296151e-23,1.2916771304294822e-20,8.9259287135678e-30,1.0012862228775204e-45,3.210942537031635e-36,6.110758803526428e-86,1.8161958382219214e-97,6.323207588425197e-36,0.054,0.0,0.0,0.058985238433005883,0.8799999999674637,1.830880595288976e-35,9.393902464436294e-67,5.04418368751049e-53,0.0659999997512959,1.774299376722695e-83,4.940893012982866e-12,8.611221757304567e-45
7.183778945980845e-16,0.08314471999999999,3.0104974952807194e-10,8.036657784177607e-11,6.10212205614305e-12,2.1577672169370516e-23,1.9705539693559958e-20,1.680726653097377e-29,2.893717233951036e-45,7.489734042254745e-36,3.5283191561558715e-85,1.201319716742763e-96,1.8221645691734902e-35,0.054,0.0,0.0,0.058985238358103195,0.8799999999598168,5.276121194987757e-35,4.072832456766746e-66,1.8016636405681573e-52,0.06599999969284813,1.1344193833471329e-82,6.102122095532551e-12,2.481849533384255e-44
8.550846338786812e-16,0.08314471999999999,3.583348761616965e-10,9.566027326159931e-11,7.263351180563078e-12,3.6380866726105955e-23,2.792442202500048e-20,2.8342239958258656e-29,6.880814004081803e-45,1.5023962212885882e-35,1.465972024882084e-84,5.396611179493199e-96,4.3278054277000316e-35,0.054,0.0,0.0,0.058985238283201916,0.8799999999521699,1.2531390017298182e-34,1.3423904523711303e-65,5.0498294545070576e-52,0.06599999963440178,5.0823915127044413e-82,7.26335123637554e-12,5.895390042354056e-44
1.1284981124398746e-15,0.08314471999999999,4.729009088865658e-10,1.2624766398430887e-10,9.585809595706232e-12,8.361157726159629e-23,4.865582583728959e-20,6.515819333477848e-29,2.8208106299660115e-44,4.5863999481313477e-35,1.6300974782995202e-83,7.092860740048684e-95,1.7655996091534718e-34,0.054,0.0,0.0,0.058985238133403575,0.8799999999368763,5.112505643764029e-34,1.0010633656534448e-64,2.8236729917215456e-51,0.06599999951751329,7.353504003206172e-81,9.58580969293427e-12,2.405863460882965e-43
1.6753250695622617e-15,0.08314471999999999,7.020160931340707e-10,1.8742244496197574e-10,1.4230727091133558e-11,2.7352761858510305e-22,1.0731628174225477e-19,2.133029634312006e-28,2.1788152766145623e-43,2.2687104653788028e-34,4.731960358914621e-82,2.2458542495492246e-93,1.3410989534024326e-33,0.054,0.0,0.0,0.05898523783382378,0.8799999999062889,3.8835096181403965e-33,1.8274622312119699e-63,3.549581712766752e-50,0.06599999928375319,3.4005030051308695e-79,1.4230727305492593e-11,1.8286582397845236e-42
2.222152026684649e-15,0.08314471999999999,9.311087709542572e-10,2.4859722531596427e-10,1.887564547327964e-11,6.382485156589029e-22,1.8895091883973202e-19,4.980392592094505e-28,8.773106695963122e-43,6.99698422649981e-34,4.286499540101054e-81,1.923648431473063e-92,5.3934857571889444e-33,0.054,0.0,0.0,0.05898523753426649,0.8799999998757014,1.561890226685764e-32,1.2167914511686941e-62,1.830324973585217e-49,0.06599999905001559,3.477811438813541e-78,1.887564585054323e-11,7.358132377966362e-42
3.315805940929423e-15,0.08314471999999999,1.3892266161556353e-09,3.70946784152865e-10,2.8165484897075538e-11,2.1202154328212435e-21,4.2135388404303203e-19,1.656694446499655e-27,6.851797721331492e-42,3.525713467267584e-33,1.2762955869598686e-79,4.212272613413097e-91,4.154294833678491e-32,0.054,0.0,0.0,0.0589852369352194,0.8799999998145267,1.2031544996989582e-31,2.2331884736655283e-61,2.270360097027449e-48,0.0659999985826079,1.6741837566806905e-76,2.816548573766309e-11,5.675160252950266e-41
4.409459855174197e-15,0.08314471999999999,1.8472544621746545e-09,4.932963404949283e-10,3.745532786578893e-11,4.985641862666557e-21,7.462870036671871e-19,3.900609049870838e-27,2.7522071221438753e-41,1.0934180023971528e-32,1.145278100023473e-78,3.301923312990932e-90,1.6726217242191588e-31,0.054,0.0,0.0,0.05898523633626231,0.879999999753352,4.844579165370249e-31,1.492286328342671e-60,1.1557247588090294e-47,0.06599999811529023,1.7080914768215177e-75,3.7455329353377307e-11,2.287300253853175e-40
5.5031137694189705e-15,0.08314471999999999,2.305192326692038e-09,6.156458943420719e-10,4.674517437811497e-11,9.690476887037325e-21,1.1641725641905553e-18,7.590887091406622e-27,8.053896649760645e-41,2.628795501484269e-32,6.530739394979011e-78,1.5675568169438018e-89,4.921330037563082e-31,0.054,0.0,0.0,0.05898523573739519,0.8799999996921772,1.4255227900636574e-30,6.566234569777235e-60,4.047298891355169e-47,0.06599999764806253,1.0771300198776198e-74,4.674517669676963e-11,6.736528679305237e-40
6.596767683663744e-15,0.08314471999999999,2.7630402273849537e-09,7.379954456942127e-10,5.6035024432748945e-11,1.6690476334608045e-20,1.6754328523622191e-18,1.3090322724604313e-26,1.9460782780192076e-40,5.395192498715777e-32,2.81215999356809e-77,5.6590714120048496e-89,1.1950996003377747e-30,0.054,0.0,0.0,0.05898523513861803,0.8799999996310025,3.462017846535584e-30,2.236718940770079e-59,1.1369200031035624e-46,0.06599999718092477,5.0899488247106005e-74,5.603502776692421e-11,1.6375544595735994e-39
7.690421597908518e-15,0.08314471999999999,3.2207981819270004e-09,8.603449945512685e-10,6.53248780283863e-11,2.6441202985967286e-20,2.280490154446381e-18,2.0763391427119074e-26,4.1240163944053135e-40,9.92941073970323e-32,9.715602621761755e-77,1.615608412436497e-88,2.541964601245636e-30,0.054,0.0,0.0,0.05898523453993082,0.8799999995698278,7.364250155062467e-30,6.371302134915404e-59,2.747740078302725e-46,0.06599999671387696,1.9349851600131172e-73,6.532488256292545e-11,3.4866452862168824e-39
9.877729426398066e-15,0.08314471999999999,4.136044323236253e-09,1.105044084779797e-09,8.390459583745357e-11,5.601618770986394e-20,3.773684945061295e-18,4.409620517887314e-26,1.4178558652614334e-39,2.6922903803192915e-31,7.440160352860079e-76,9.203759570136346e-88,8.775668082116666e-30,0.054,0.0,0.0,0.05898523334282616,0.8799999994474782,2.542789010922121e-29,3.662605573194046e-58,1.1907154684096273e-45,0.0659999957800511,1.9112301830346527e-72,8.390460332880739e-11,1.2063172326294956e-38
1.2065037254887613e-14,0.08314471999999999,5.050930891938553e-09,1.3497431650270003e-09,1.0248432779488313e-10,1.0205613654230894e-19,5.647135225284478e-18,8.053831683103503e-26,3.826477041372956e-39,5.990570121960457e-31,3.6806697623922343e-75,3.8171422270261796e-87,2.370844275317292e-29,0.054,0.0,0.0,0.058985232146081035,0.8799999993251286,6.870734066098524e-29,1.4677050356946312e-57,3.870117746574616e-45,0.0659999948465848,1.1113312378929866e-71,1.0248433898709767e-10,3.265914637279237e-38
1.425234508337716e-14,0.08314471999999999,5.965458029296749e-09,1.5944422352922231e-09,1.210640738902437e-10,1.681987209356266e-19,7.904219287377547e-18,1.3306529501941057e-25,8.775417370904941e-39,1.167963713727943e-30,1.4009010784810523e-74,1.2321788793652859e-86,5.432956399826604e-29,0.054,0.0,0.0,0.05898523094969533,0.879999999202779,1.5747283600089083e-28,4.659463516300614e-57,1.0371539687351312e-44,0.06599999391347791,4.797208243342683e-71,1.2106408953048392e-10,7.499764122534748e-38
1.6439652911866708e-14,0.08314471999999999,6.879625876518452e-09,1.839141295574813e-09,1.3964383411310612e-10,2.580786148440315e-19,1.0548315427706035e-17,2.0467900467443075e-25,1.7906252844508015e-38,2.0713779791362246e-30,4.4223249379223415e-74,3.412063860389923e-86,1.106595093816384e-28,0.054,0.0,0.0,0.0589852297536689,0.8799999990804295,3.2079489997594074e-28,1.2569565217403015e-56,2.4220187386503675e-44,0.06599999298073031,1.6928216410442567e-70,1.3964385495165895e-10,1.5307611728881612e-37
2.0814268568845803e-14,0.08314471999999999,8.70688426510665e-09,2.3285393861894906e-09,1.7680339689963155e-10,5.235740537260823e-19,1.7011057146184392e-17,4.173055940184833e-25,5.859988440933068e-38,5.3461936143587765e-30,2.987712893862298e-73,1.780225075492305e-85,3.601851665022963e-28,0.054,0.0,0.0,0.058985227362693265,0.8799999988357304,1.0445060727811864e-27,6.746538337670033e-56,1.0065883299536777e-43,0.06599999111631234,1.5267394882465895e-69,1.7680343039817295e-10,5.004420051309228e-37
2.9563499882804e-14,0.08314471999999999,1.2357095767636641e-08,3.307335447598718e-09,2.511226915440755e-10,1.4990053574362528e-18,3.472933094804544e-17,1.2066080406211528e-24,3.4582404400939336e-37,2.196726424184781e-29,5.146032365502661e-72,2.164053463176866e-84,2.096960259780748e-27,0.054,0.0,0.0,0.058985222585047056,0.8799999983463325,6.0853572347720636e-27,8.58103148207072e-55,8.678255082203379e-43,0.06599998739178152,4.320369113150522e-68,2.511227595037357e-10,2.9405475178525934e-36
3.743780806536637e-14,0.08314471999999999,1.563738427402643e-08,4.188251766243961e-09,3.18010249009503e-10,3.0418928017114868e-18,5.628744757564461e-17,2.470218609992159e-24,1.1355263925026563e-36,5.696637637917939e-29,3.4640714885629964e-71,1.1471835592380956e-83,6.80859425694995e-27,0.054,0.0,0.0,0.05898521829006705,0.8799999979058742,1.9769966534764277e-26,4.3989353894174014e-54,3.569596207109538e-42,0.06599998404460544,3.3319631137164206e-67,3.180103585425128e-10,9.619371898213702e-36
4.531211624792874e-14,0.08314471999999999,1.8913035733970817e-08,5.069167955426049e-09,3.8489798813647745e-10,5.389306100126882e-18,8.332534035710245e-17,4.414941066256595e-24,2.970629684332844e-36,1.232555040038958e-28,1.5869421825300137e-70,4.629833777995633e-83,1.761588370872852e-26,0.054,0.0,0.0,0.05898521399972385,0.8799999974654162,5.118030994790964e-26,1.6596889688332297e-53,1.1189418505711205e-41,0.06599998070206621,1.77600794240695e-66,3.848981493978652e-10,2.5072652336395626e-35
5.3186424430491113e-14,0.08314471999999999,2.2184056702356924e-08,5.950084015115611e-09,4.5178590843977826e-10,8.709023737483499e-18,1.1600062913613033e-16,7.196721032736793e-24,6.66642654535717e-36,2.358757404357077e-28,5.856644728755706e-70,1.3867557444008263e-82,3.910423420799491e-26,0.054,0.0,0.0,0.05898520971401088,0.8799999970249581,1.1367647028517507e-25,5.076944685313233e-53,2.9197029020888165e-41,0.06599997736415729,7.344024922196102e-66,4.5178613173203423e-10,5.606544486144979e-35
6.106073261305348e-14,0.08314471999999999,2.5450453724804834e-08,6.83099994528358e-09,5.186740094345635e-10,1.31683247486103e-17,1.5447093432235204e-16,1.0975942698114667e-23,1.3397921361926148e-35,4.130772471793146e-28,1.8086585985612386e-69,4.047977757083898e-82,7.774592711109154e-26,0.054,0.0,0.0,0.05898520543292161,0.8799999965845002,2.2613763674290353e-25,1.3363555731482598e-52,6.684619068356561e-41,0.06599997403087214,2.51810202742258e-65,5.186743052081398e-10,1.1228265272319237e-34
6.893504079561586e-14,0.08314471999999999,2.8712233337682414e-08,7.711915745901193e-09,5.855622906363685e-10,1.8933990295880445e-17,1.9889387688970718e-16,1.5917428741069964e-23,2.4774152144166155e-35,6.764300726080264e-28,4.872968644999507e-69,6.875927145158852e-82,1.4222131057674052e-25,0.054,0.0,0.0,0.05898520115644951,0.8799999961440422,4.139129124577981e-25,3.139663286506918e-52,1.3869430376872513e-40,0.06599997070220419,7.485308001035575e-65,5.855626694901789e-10,2.0689803872335444e-34
7.680934897817823e-14,0.08314471999999999,3.196940206811845e-08,8.592831416939986e-09,6.524507515611064e-10,2.617230516155646e-17,2.494270783740071e-16,2.2190440969310838e-23,4.2916370719101167e-35,1.0509354425757625e-27,1.1802629042251054e-68,3.900464765873961e-81,2.4373817464502136e-25,0.054,0.0,0.0,0.05898519688458803,0.8799999957035844,7.097702436769395e-25,6.746411853678782e-52,2.6643014946779464e-40,0.06599996737814695,1.987522354560962e-64,6.524512242430228e-10,3.5716229741857425e-34
9.255796534330297e-14,0.08314471999999999,3.846993294405845e-08,1.0354662370168764e-08,7.862282106449142e-10,4.572954836187677e-17,3.694547470320807e-16,3.943029132500361e-23,1.1101648880602527e-34,2.2511922508532507e-27,5.443443564091949e-68,4.969926816901333e-79,6.171473229928e-25,0.054,0.0,0.0,0.058985188354670925,0.8799999948226689,1.7992232385100077e-24,2.543771639083952e-51,8.24911598307115e-40,0.06599996074383849,1.0942042247731377e-63,7.862289038249736e-10,9.175014492790307e-34
1.0830658170842771e-13,0.08314471999999999,4.495209838535306e-08,1.2116492804748184e-08,9.200063828208136e-10,7.316045949825937e-17,5.158149237310403e-16,6.41383991096307e-23,2.480290493507875e-34,4.2866004209870644e-27,1.997316097706729e-67,-1.5563792332689645e-77,1.3498765027932438e-24,0.054,0.0,0.0,0.05898517984311827,0.8799999939417537,3.939967883008096e-24,7.810665793710931e-51,2.145272582192898e-39,0.06599995412789475,4.568316316299246e-63,9.20007341290384e-10,2.0357567695680245e-33
1.2405519807355245e-13,0.08314471999999999,5.141595027774077e-08,1.3878322720461284e-08,1.053785264229632e-09,1.0977759627051385e-16,6.897686007467646e-16,9.782874264007691e-23,4.980725929620351e-34,7.491954935771948e-27,6.090645152044805e-67,5.2308257514373517e-76,2.6544551663012234e-24,0.054,0.0,0.0,0.058985171349878185,0.8799999930608386,7.756686080652663e-24,2.0639653189498256e-50,4.912126724552107e-39,0.06599994753026378,1.5687572232200855e-62,1.0537865339895111e-09,4.0602338670642274e-33
1.5555243080380196e-13,0.08314471999999999,6.428892022617938e-08,1.7401980994444082e-08,1.321345139339246e-09,2.1578180599099778e-16,1.1255004686536834e-15,1.985675357564514e-22,1.6020944225216402e-33,1.908204287530995e-26,3.975389624928944e-66,3.0483527974801874e-79,8.187545398825895e-24,0.054,0.0,0.0,0.0589851544181289,0.8799999912990095,2.398131858146257e-23,1.071980407299731e-49,1.9754035719523183e-38,0.06599993438973355,1.3504433699112203e-61,1.3213471745589116e-09,1.2882524166820816e-32
1.8147177181147561e-13,0.08314471999999999,7.482769905703164e-08,2.0301627833013036e-08,1.5415245333551051e-09,3.417877026170225e-16,1.5777563237188667e-15,3.227397956270552e-22,3.567023820232038e-33,3.620340594849944e-26,1.4389356529469102e-65,-7.669514801660162e-77,1.7625653897220176e-23,0.054,0.0,0.0,0.05898514053934308,0.8799999898491859,5.1724782188577937e-23,3.2868464123371583e-49,5.113118329935346e-38,0.06599992363077486,5.613455219598418e-61,1.541527347080884e-09,2.836967774538799e-32
2.0739111281914927e-13,0.08314471999999999,8.531751942166242e-08,2.3201273263558525e-08,1.7617058001294906e-09,5.089158135680282e-16,2.120623947145448e-15,4.928484546323592e-22,7.159569555869716e-33,6.321458503788088e-26,4.396700727075327e-65,-5.116457220979728e-75,3.422944750062831e-23,0.054,0.0,0.0,0.05898512670951312,0.8799999883993631,1.0064322162444023e-22,8.705516344881007e-49,1.1684883775737969e-37,0.06599991292077267,1.9415249468469167e-60,1.7617095324627856e-09,5.633504795129041e-32
2.333104538268229e-13,0.08314471999999999,9.575860875628402e-08,2.6100917285236e-08,1.981888922616151e-09,7.228130531018966e-16,2.7597251307722874e-15,7.175360500139656e-22,1.3273828640381722e-32,1.0358477030251075e-25,1.1882996553277686e-64,1.5265283293040456e-74,6.144397649661278e-23,0.054,0.0,0.0,0.05898511292841161,0.879999986949541,1.8100558978712407e-22,2.061438660400498e-48,2.4273552814795147e-37,0.06599990225949959,5.81970236409604e-60,1.981893719255034e-09,1.0335703364602407e-31
2.5922979483449657e-13,0.08314471999999999,1.0615119344052141e-07,2.9000559897233732e-08,2.2020738838119758e-09,9.890711893802175e-16,3.5006817276329006e-15,1.0059677238703227e-21,2.311466002839095e-32,1.6142446354988773e-25,2.9070576211564306e-64,-8.518934545568785e-74,1.0365494159705039e-22,0.054,0.0,0.0,0.05898509919581217,0.8799999854997195,3.059352804486624e-22,4.473394152379712e-48,4.678471675934486e-37,0.06599989164672918,1.5616058295280536e-59,2.2020798961064463e-09,1.7814598749447298e-31
2.851491358421702e-13,0.08314471999999999,1.1649549880236415e-07,3.1900201098772375e-08,2.422260666756792e-09,1.3132273877573727e-15,4.3491156511172976e-15,1.3678314845775875e-21,3.825844871995649e-32,2.4152774233554033e-25,6.548532772624476e-64,5.4420587216395695e-73,1.6629573955351043e-22,0.054,0.0,0.0,0.058985085511489496,0.8799999840498987,4.917528211398044e-22,9.045480893484376e-48,8.486915861159732e-37,0.0659998810822362,3.8311412460365488e-59,2.4222680517634994e-09,2.9190857273916247e-31
