Time (s),Volume (m^3),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),H2OX(12),HX(9)
7.447327284573482e-07,0.066515776,0.938,0.0,0.0013625504773631702,0.0,4.9293009905049276e-09,2.8318559110715425e-07,0.0,0.0,0.03799847308723234,0.009318744875326558,0.04999920456974689,0.0,0.0,0.0019997168144088996,0.0,7.502729356923849e-07,8.538533360395323e-08
7.464547878467457e-07,0.066515776,0.938,0.0,0.0013654866541564607,0.0,4.934382860018073e-09,2.831637068224374e-07,0.0,0.0,0.037995537087576615,0.009317276760068037,0.04999920467635828,0.0,0.0,0.0019997168362931843,0.0,7.502149661708222e-07,8.528296796536678e-08
7.481768472361431e-07,0.066515776,0.938,0.0,0.0013684219149796583,0.0,4.939457219924409e-09,2.8314182936360107e-07,0.0,0.0,0.03799260200351824,0.009315809102885278,0.04999920478277769,0.0,0.0,0.001999716858170643,0.0,7.501570147262658e-07,8.518095769217472e-08
7.498989066255406e-07,0.066515776,0.938,0.0,0.0013713562602953604,0.0,4.9445240939112305e-09,2.831199587272115e-07,0.0,0.0,0.037989667834596653,0.009314341903546464,0.04999920488900612,0.0,0.0,0.00199971688004128,0.0,7.500990813496044e-07,8.50793007119272e-08
7.516673866587143e-07,0.066515776,0.938,0.0,0.0013743687528321635,0.0,4.949719786373973e-09,2.8309750563283445e-07,0.0,0.0,0.037986655522825256,0.009312835629971204,0.0499992049979004,0.0,0.0,0.0019997169024943743,0.0,7.500396050890701e-07,8.497526896645199e-08
7.534358666918881e-07,0.066515776,0.938,0.0,0.001377380280826378,0.0,4.954907634157799e-09,2.830750597263465e-07,0.0,0.0,0.03798364417520985,0.009311329838761253,0.04999920510659548,0.0,0.0,0.0019997169249402805,0.0,7.49980147864252e-07,8.487160544235429e-08
7.550274987217445e-07,0.066515776,0.938,0.0,0.0013800898317504954,0.0,4.95957001084728e-09,2.8305486455308493e-07,0.0,0.0,0.03798093478629792,0.009309975038887561,0.049999205204251586,0.0,0.0,0.001999716945135454,0.0,7.499266526293298e-07,8.47786212902357e-08
7.566191307516008e-07,0.066515776,0.938,0.0,0.0013827986021643383,0.0,4.964226072140882e-09,2.8303467519630293e-07,0.0,0.0,0.03797822617758645,0.009308620629344313,0.049999205301748006,0.0,0.0,0.001999716965324811,0.0,7.498731727982201e-07,8.468593204080755e-08
7.582107627814572e-07,0.066515776,0.938,0.0,0.0013855065924319122,0.0,4.968875836276248e-09,2.8301449165329844e-07,0.0,0.0,0.03797551834871301,0.009307266609949107,0.049999205399085526,0.0,0.0,0.0019997169855083536,0.0,7.498197083637654e-07,8.45935361228023e-08
7.598023948113136e-07,0.066515776,0.938,0.0,0.0013882138029169915,0.0,4.973519321407619e-09,2.8299431392137036e-07,0.0,0.0,0.03797281129931538,0.009305912980519658,0.0499992054962649,0.0,0.0,0.001999717005686086,0.0,7.497662593188147e-07,8.45014319767457e-08
7.6139402684117e-07,0.066515776,0.938,0.0,0.0013909202339831175,0.0,4.978156545604693e-09,2.8297414199781957e-07,0.0,0.0,0.037970105029031524,0.00930455974087381,0.04999920559328691,0.0,0.0,0.0019997170258580096,0.0,7.497128256562263e-07,8.440961805484375e-08
7.629856588710263e-07,0.066515776,0.938,0.0,0.0013936258859936013,0.0,4.9827875268473494e-09,2.829539758799487e-07,0.0,0.0,0.0379673995374997,0.009303206890829512,0.049999205690152315,0.0,0.0,0.0019997170460241275,0.0,7.496594073688549e-07,8.431809282087672e-08
7.645772909008827e-07,0.066515776,0.938,0.0,0.0013963307593115224,0.0,4.9874122830339865e-09,2.829338155650617e-07,0.0,0.0,0.037964694824358325,0.009301854430204847,0.04999920578686189,0.0,0.0,0.0019997170661844423,0.0,7.496060044495617e-07,8.42268547500803e-08
7.661689229307391e-07,0.066515776,0.938,0.0,0.0013990348542997284,0.0,4.99203083198163e-09,2.829136610504644e-07,0.0,0.0,0.03796199088924607,0.009300502358818002,0.0499992058834164,0.0,0.0,0.0019997170863389566,0.0,7.495526168912196e-07,8.413590232903248e-08
7.677605549605954e-07,0.066515776,0.938,0.0,0.0014017381713208378,0.0,4.996643191417497e-09,2.8289351233346437e-07,0.0,0.0,0.0379592877318018,0.009299150676487287,0.04999920597981655,0.0,0.0,0.001999717106487674,0.0,7.49499244686696e-07,8.404523405555531e-08
7.693521869904518e-07,0.066515776,0.938,0.0,0.0014044407107372356,0.0,5.00124937898888e-09,2.8287336941137043e-07,0.0,0.0,0.03795658535166461,0.009297799383031139,0.04999920607606312,0.0,0.0,0.001999717126630596,0.0,7.494458878288623e-07,8.395484843859936e-08
7.709438190203082e-07,0.066515776,0.938,0.0,0.001407142472911078,0.0,5.005849412265312e-09,2.828532322814933e-07,0.0,0.0,0.037953883748473825,0.0092964484782681,0.04999920617215684,0.0,0.0,0.001999717146767726,0.0,7.493925463106084e-07,8.386474399813118e-08
7.725354510501645e-07,0.066515776,0.938,0.0,0.0014098434582042903,0.0,5.010443308726142e-09,2.8283310094114537e-07,0.0,0.0,0.03795118292186897,0.009295097962016836,0.04999920626809845,0.0,0.0,0.001999717166899066,0.0,7.493392201248139e-07,8.377491926504365e-08
7.741270830800209e-07,0.066515776,0.938,0.0,0.001412543666978567,0.0,5.0150310857718596e-09,2.828129753876406e-07,0.0,0.0,0.037948482871489816,0.009293747834096134,0.04999920636388867,0.0,0.0,0.001999717187024619,0.0,7.492859092643601e-07,8.368537278104434e-08
7.757187151098773e-07,0.066515776,0.938,0.0,0.001415243099595372,0.0,5.0196127607296114e-09,2.8279285561829444e-07,0.0,0.0,0.03794578359697633,0.00929239809432489,0.04999920645952821,0.0,0.0,0.0019997172071443887,0.0,7.492326137221536e-07,8.359610309854006e-08
7.773103471397337e-07,0.066515776,0.938,0.0,0.0014179417564159393,0.0,5.024188350835666e-09,2.827727416304243e-07,0.0,0.0,0.03794308509796872,0.00929104874252213,0.0499992065550178,0.0,0.0,0.0019997172272583764,0.0,7.491793334910872e-07,8.350710878055672e-08
7.7890197916959e-07,0.066515776,0.938,0.0,0.0014206396378012736,0.0,5.028757873247765e-09,2.8275263342134906e-07,0.0,0.0,0.037940387374107376,0.009289699778506988,0.04999920665035816,0.0,0.0,0.0019997172473665854,0.0,7.491260685640511e-07,8.341838840063378e-08
7.804936111994464e-07,0.066515776,0.938,0.0,0.0014233367441121483,0.0,5.033321345055735e-09,2.827325309883891e-07,0.0,0.0,0.03793769042503294,0.00928835120209872,0.04999920674554998,0.0,0.0,0.001999717267469018,0.0,7.490728189339679e-07,8.332994054270293e-08
7.820852432293028e-07,0.066515776,0.938,0.0,0.0014260330757091084,0.0,5.03787878325758e-09,2.827124343288666e-07,0.0,0.0,0.03793499425038629,0.009287003013116692,0.04999920684059397,0.0,0.0,0.001999717287565678,0.0,7.490195845937456e-07,8.324176380101784e-08
7.836768752591591e-07,0.066515776,0.938,0.0,0.0014287286329524689,0.0,5.04243020477206e-09,2.826923434401052e-07,0.0,0.0,0.037932298849808484,0.009285655211380405,0.04999920693549083,0.0,0.0,0.0019997173076565667,0.0,7.489663655362821e-07,8.315385678005727e-08
7.852685072890155e-07,0.066515776,0.938,0.0,0.0014314234162023144,0.0,5.046975626456671e-09,2.826722583194305e-07,0.0,0.0,0.03792960422294079,0.009284307796709454,0.04999920703024124,0.0,0.0,0.0019997173277416873,0.0,7.489131617545151e-07,8.30662180943941e-08
7.868601393188719e-07,0.066515776,0.938,0.0,0.001434117425818502,0.0,5.0515150650760495e-09,2.826521789641694e-07,0.0,0.0,0.03792691036942476,0.00928296076892357,0.0499992071248459,0.0,0.0,0.0019997173478210426,0.0,7.488599732413709e-07,8.297884636863478e-08
7.884517713487282e-07,0.066515776,0.938,0.0,0.001436810662160658,0.0,5.05604853731339e-09,2.8263210537165074e-07,0.0,0.0,0.0379242172889021,0.009281614127842591,0.04999920721930548,0.0,0.0,0.001999717367894635,0.0,7.488067999897523e-07,8.289174023733586e-08
7.900434033785846e-07,0.066515776,0.938,0.0,0.0014395031255881809,0.0,5.060576059798794e-09,2.8261203753920475e-07,0.0,0.0,0.037921524981014774,0.009280267873286473,0.049999207313620654,0.0,0.0,0.0019997173879624675,0.0,7.487536419926117e-07,8.280489834485822e-08
7.91635035408441e-07,0.066515776,0.938,0.0,0.0014421948164602396,0.0,5.065097649068537e-09,2.825919754641632e-07,0.0,0.0,0.037918833445404955,0.009278922005075298,0.049999207407792116,0.0,0.0,0.0019997174080245424,0.0,7.487004992428966e-07,8.271831934531551e-08
7.930675042353117e-07,0.066515776,0.938,0.0,0.0014446166780068394,0.0,5.069162020110343e-09,2.82573924517003e-07,0.0,0.0,0.037916411723357794,0.009277711053861548,0.049999207492424085,0.0,0.0,0.0019997174260754894,0.0,7.486526837988354e-07,8.264062191461581e-08
7.944999730621825e-07,0.066515776,0.938,0.0,0.0014470379143357668,0.0,5.073221610535079e-09,2.8255587822923807e-07,0.0,0.0,0.03791399062630522,0.009276500415310552,0.04999920757694068,0.0,0.0,0.0019997174441217774,0.0,7.486048806943107e-07,8.25631353772638e-08
7.959324418890532e-07,0.066515776,0.938,0.0,0.0014494585257083816,0.0,5.077276432252267e-09,2.8253783659892654e-07,0.0,0.0,0.03791157015398678,0.009275290089291387,0.049999207661342346,0.0,0.0,0.0019997174621634068,0.0,7.485570899242214e-07,8.248585877198804e-08
7.97364910715924e-07,0.066515776,0.938,0.0,0.001451878512385893,0.0,5.0813264970928076e-09,2.825197996241281e-07,0.0,0.0,0.03790915030614225,0.009274080075673208,0.049999207745629555,0.0,0.0,0.001999717480200382,0.0,7.485093114833758e-07,8.240879114372826e-08
7.987973795427947e-07,0.066515776,0.938,0.0,0.0014542978746293618,0.0,5.085371816875581e-09,2.825017673029032e-07,0.0,0.0,0.0379067310825115,0.009272870374325243,0.04999920782980282,0.0,0.0,0.0019997174982327027,0.0,7.484615453666399e-07,8.233193154350941e-08
8.000866014869784e-07,0.066515776,0.938,0.0,0.0014564747669730217,0.0,5.089008557376764e-09,2.824855421910042e-07,0.0,0.0,0.037904554314731734,0.009271781909995088,0.04999920790546169,0.0,0.0,0.001999717514457815,0.0,7.484185663944856e-07,8.226293498785532e-08
8.01375823431162e-07,0.066515776,0.938,0.0,0.001458651153926546,0.0,5.092641472430786e-09,2.824693208455171e-07,0.0,0.0,0.037902378052165134,0.009270693698402725,0.04999920798102899,0.0,0.0,0.0019997175306791606,0.0,7.48375597396984e-07,8.21941054879063e-08
8.026650453753457e-07,0.066515776,0.938,0.0,0.0014608270356799365,0.0,5.096270570562185e-09,2.824531032650305e-07,0.0,0.0,0.03790020229462238,0.009269605739452971,0.049999208056505026,0.0,0.0,0.001999717546896741,0.0,7.48332638370368e-07,8.2125442364364e-08
8.039542673195294e-07,0.066515776,0.938,0.0,0.0014630024124230978,0.0,5.099895860238325e-09,2.8243688944813355e-07,0.0,0.0,0.03789802704191423,0.009268518033050713,0.049999208131890155,0.0,0.0,0.0019997175631105584,0.0,7.482896893109436e-07,8.205694494184557e-08
8.051145670692946e-07,0.066515776,0.938,0.0,0.001464959819865073,0.0,5.10315537168748e-09,2.8242230022962946e-07,0.0,0.0,0.03789606974595416,0.009267539313138206,0.04999920819965931,0.0,0.0,0.0019997175776997767,0.0,7.482510436763188e-07,8.199543838087268e-08
8.062748668190599e-07,0.066515776,0.938,0.0,0.0014669168185408074,0.0,5.106411811266829e-09,2.8240771405746294e-07,0.0,0.0,0.0378941128586191,0.009266560797642888,0.04999920826735535,0.0,0.0,0.001999717592285948,0.0,7.482124061093246e-07,8.193406500686148e-08
8.074351665688252e-07,0.066515776,0.938,0.0,0.001468873408588537,0.0,5.10966518509121e-09,2.82393130930607e-07,0.0,0.0,0.03789215637977128,0.00926558248649551,0.04999920833497851,0.0,0.0,0.001999717606869075,0.0,7.481737766073196e-07,8.187282433542375e-08
8.085954663185904e-07,0.066515776,0.938,0.0,0.001470829590146435,0.0,5.11291549923557e-09,2.823785508480348e-07,0.0,0.0,0.037890200309273044,0.009264604379626873,0.049999208402529007,0.0,0.0,0.0019997176214491576,0.0,7.481351551676214e-07,8.181171588467778e-08
8.097557660683557e-07,0.066515776,0.938,0.0,0.0014727853633526098,0.0,5.116162759799977e-09,2.8236397380871996e-07,0.0,0.0,0.03788824464698674,0.009263626476967794,0.04999920847000711,0.0,0.0,0.0019997176360261964,0.0,7.480965417872696e-07,8.17507391751555e-08
8.108000358431445e-07,0.066515776,0.938,0.0,0.0014745452102115377,0.0,5.119082688492148e-09,2.8235085707447407e-07,0.0,0.0,0.03788648489983657,0.009262746539116648,0.04999920853067571,0.0,0.0,0.001999717649142931,0.0,7.480617966336562e-07,8.169597238105401e-08
8.117398786404543e-07,0.066515776,0.938,0.0,0.0014761287897593286,0.0,5.121708517377194e-09,2.8233905411993265e-07,0.0,0.0,0.03788490140993046,0.009261954736386422,0.04999920858522759,0.0,0.0,0.0019997176609458855,0.0,7.480305315735138e-07,8.164677288735604e-08
8.126797214377642e-07,0.066515776,0.938,0.0,0.001477712101632904,0.0,5.12433235353801e-09,2.8232725316024937e-07,0.0,0.0,0.03788331818760769,0.0092611630675152,0.0499992086397324,0.0,0.0,0.001999717672746845,0.0,7.479992717963532e-07,8.159765898462854e-08
8.13619564235074e-07,0.066515776,0.938,0.0,0.001479295145905538,0.0,5.126954200162889e-09,2.823154541948797e-07,0.0,0.0,0.037881735232795234,0.009260371532466281,0.04999920869419026,0.0,0.0,0.00199971768454581,0.0,7.479680173008333e-07,8.154863042274653e-08
8.145594070323839e-07,0.066515776,0.938,0.0,0.0014808779226504764,0.0,5.129574060432257e-09,2.8230365722327954e-07,0.0,0.0,0.03788015254542009,0.00925958013120298,0.04999920874860128,0.0,0.0,0.001999717696342782,0.0,7.479367680854499e-07,8.149968695261265e-08
8.154992498296938e-07,0.066515776,0.938,0.0,0.0014824604319409367,0.0,5.132191937525129e-09,2.8229186224490465e-07,0.0,0.0,0.037878570125409294,0.009258788863688623,0.049999208802965586,0.0,0.0,0.00199971770813776,0.0,7.479055241486865e-07,8.145082832614693e-08
8.164390926270036e-07,0.066515776,0.938,0.0,0.0014840426738501103,0.0,5.134807834603736e-09,2.82280069259211e-07,0.0,0.0,0.0378769879726899,0.009257997729886554,0.04999920885728332,0.0,0.0,0.0019997177199307455,0.0,7.478742854892496e-07,8.140205429629816e-08
8.173789354243135e-07,0.066515776,0.938,0.0,0.00148562464845116,0.0,5.137421754821288e-09,2.8226827826565505e-07,0.0,0.0,0.03787540608718899,0.00925720672976013,0.04999920891155457,0.0,0.0,0.0019997177317217394,0.0,7.47843052105653e-07,8.135336461703102e-08
8.183187782216233e-07,0.066515776,0.938,0.0,0.001487206355817222,0.0,5.140033701333676e-09,2.822564892636934e-07,0.0,0.0,0.03787382446883366,0.009256415863272718,0.049999208965779494,0.0,0.0,0.001999717743510741,0.0,7.478118239963291e-07,8.130475904330674e-08
8.192586210189332e-07,0.066515776,0.938,0.0,0.0014887877960214045,0.0,5.14264367727884e-09,2.8224470225278256e-07,0.0,0.0,0.03787224311755106,0.009255625130387702,0.049999209019958205,0.0,0.0,0.0019997177552977525,0.0,7.477806011600223e-07,8.125623733109813e-08
8.20198463816243e-07,0.066515776,0.938,0.0,0.001490368969136788,0.0,5.145251685782728e-09,2.8223291723237936e-07,0.0,0.0,0.037870662033268346,0.009254834531068486,0.049999209074090806,0.0,0.0,0.001999717767082773,0.0,7.477493835952736e-07,8.120779923738094e-08
8.211383066135529e-07,0.066515776,0.938,0.0,0.0014919498752364257,0.0,5.147857729978536e-09,2.8222113420194116e-07,0.0,0.0,0.03786908121591271,0.009254044065278475,0.04999920912817744,0.0,0.0,0.0019997177788658033,0.0,7.477181713004447e-07,8.115944452010755e-08
8.220781494108627e-07,0.066515776,0.938,0.0,0.0014935305143933435,0.0,5.150461812980804e-09,2.822093531609251e-07,0.0,0.0,0.03786750066541135,0.0092532537329811,0.04999920918221821,0.0,0.0,0.001999717790646844,0.0,7.476869642743188e-07,8.111117293822665e-08
8.230179922081726e-07,0.066515776,0.938,0.0,0.0014951108866805404,0.0,5.153063937887517e-09,2.821975741087887e-07,0.0,0.0,0.03786592038169152,0.009252463534139799,0.04999920923621325,0.0,0.0,0.0019997178024258964,0.0,7.476557625154904e-07,8.106298425168008e-08
8.239578350054824e-07,0.066515776,0.938,0.0,0.0014966909921709866,0.0,5.155664107809493e-09,2.8218579704498953e-07,0.0,0.0,0.03786434036468049,0.009251673468718026,0.049999209290162674,0.0,0.0,0.00199971781420296,0.0,7.476245660222267e-07,8.101487822136471e-08
8.248976778027923e-07,0.066515776,0.938,0.0,0.0014982708309376261,0.0,5.1582623258392e-09,2.821740219689856e-07,0.0,0.0,0.03786276061430556,0.00925088353667925,0.0499992093440666,0.0,0.0,0.0019997178259780358,0.0,7.475933747933442e-07,8.096685460915626e-08
8.258375206001021e-07,0.066515776,0.938,0.0,0.0014998504030533752,0.0,5.160858595045786e-09,2.821622488802349e-07,0.0,0.0,0.03786118113049403,0.00925009373798695,0.04999920939792514,0.0,0.0,0.001999717837751125,0.0,7.47562188827524e-07,8.09189131779168e-08
8.26777363397412e-07,0.066515776,0.938,0.0,0.0015014297085911216,0.0,5.163452918517753e-09,2.8215047777819596e-07,0.0,0.0,0.03785960191317325,0.009249304072604625,0.049999209451738434,0.0,0.0,0.0019997178495222267,0.0,7.475310081229143e-07,8.087105369144216e-08
8.277172061947218e-07,0.066515776,0.938,0.0,0.0015030087476237274,0.0,5.166045299327322e-09,2.821387086623269e-07,0.0,0.0,0.03785802296227061,0.009248514540495785,0.04999920950550658,0.0,0.0,0.0019997178612913423,0.0,7.474998326783458e-07,8.082327591448738e-08
8.286570489920317e-07,0.066515776,0.938,0.0,0.0015045875202240261,0.0,5.168635740514727e-09,2.821269415320866e-07,0.0,0.0,0.03785644427771348,0.009247725141623949,0.04999920955922969,0.0,0.0,0.001999717873058473,0.0,7.474686624925305e-07,8.077557961278849e-08
8.295968917893415e-07,0.066515776,0.938,0.0,0.001506166026464825,0.0,5.171224245146721e-09,2.821151763869338e-07,0.0,0.0,0.037854865859429314,0.009246935875952655,0.0499992096129079,0.0,0.0,0.001999717884823618,0.0,7.474374975637821e-07,8.072796455299588e-08
8.304427503069205e-07,0.066515776,0.938,0.0,0.0015075864544043236,0.0,5.173552246074117e-09,2.821045894530991e-07,0.0,0.0,0.037853445510576976,0.009246225650704838,0.04999920966117998,0.0,0.0,0.001999717895410552,0.0,7.474094536215826e-07,8.06851802689177e-08
8.312886088244994e-07,0.066515776,0.938,0.0,0.0015090066667046158,0.0,5.1758786830658995e-09,2.8209400412635294e-07,0.0,0.0,0.0378520253772941,0.00924551553329337,0.04999920970941587,0.0,0.0,0.0019997179059958784,0.0,7.473814139354986e-07,8.06424614337639e-08
8.321344673420783e-07,0.066515776,0.938,0.0,0.0015104266634187208,0.0,5.178203558333223e-09,2.820834204063013e-07,0.0,0.0,0.03785060545952783,0.009244805523691712,0.04999920975761564,0.0,0.0,0.001999717916579599,0.0,7.473533785044297e-07,8.059980787937472e-08
8.329803258596572e-07,0.066515776,0.938,0.0,0.001511846444599639,0.0,5.180526874078352e-09,2.8207283829255015e-07,0.0,0.0,0.03784918575722532,0.009244095621873316,0.04999920980577938,0.0,0.0,0.0019997179271617127,0.0,7.473253473273627e-07,8.055721943820328e-08
8.338261843772362e-07,0.066515776,0.938,0.0,0.0015132660103003546,0.0,5.182848632497311e-09,2.820622577847057e-07,0.0,0.0,0.03784776627033377,0.009243385827811642,0.04999920985390716,0.0,0.0,0.0019997179377422205,0.0,7.472973204032884e-07,8.051469594331088e-08
8.346720428948151e-07,0.066515776,0.938,0.0,0.0015146853605738325,0.0,5.185168835785188e-09,2.8205167888237435e-07,0.0,0.0,0.037846346998800365,0.009242676141480175,0.049999209901999096,0.0,0.0,0.001999717948321123,0.0,7.472692977311185e-07,8.047223722835694e-08
8.35517901412394e-07,0.066515776,0.938,0.0,0.0015161044954730204,0.0,5.187487486129967e-09,2.8204110158516236e-07,0.0,0.0,0.03784492794257237,0.009241966562852392,0.04999920995005524,0.0,0.0,0.00199971795889842,0.0,7.472412793098184e-07,8.042984312760268e-08
8.363637599299729e-07,0.066515776,0.938,0.0,0.0015175234150508476,0.0,5.189804585712484e-09,2.820305258926765e-07,0.0,0.0,0.037843509101596944,0.009241257091901793,0.049999209998075694,0.0,0.0,0.0019997179694741128,0.0,7.472132651383825e-07,8.03875134759089e-08
8.372096184475518e-07,0.066515776,0.938,0.0,0.0015189421193602265,0.0,5.1921201367125624e-09,2.8201995180452324e-07,0.0,0.0,0.0378420904758214,0.009240547728601873,0.049999210046060526,0.0,0.0,0.0019997179800482013,0.0,7.471852552157145e-07,8.034524810872694e-08
8.380554769651308e-07,0.066515776,0.938,0.0,0.0015203606084540498,0.0,5.194434141304072e-09,2.820093793203097e-07,0.0,0.0,0.037840672065192975,0.009239838472926148,0.04999921009400982,0.0,0.0,0.001999717990620685,0.0,7.471572495407655e-07,8.03030468621004e-08
8.389013354827097e-07,0.066515776,0.938,0.0,0.0015217788823851945,0.0,5.196746601649554e-09,2.8199880843964274e-07,0.0,0.0,0.037839253869658966,0.009239129324848137,0.04999921014192367,0.0,0.0,0.001999718001191566,0.0,7.471292481126082e-07,8.026090957266997e-08
8.399491590721176e-07,0.066515776,0.938,0.0,0.0015235354983549362,0.0,5.199609068502824e-09,2.819857157798619e-07,0.0,0.0,0.03783749735071078,0.009238251003120167,0.04999921020122883,0.0,0.0,0.0019997180142842254,0.0,7.470945666893372e-07,8.020879963406826e-08
8.409969826615255e-07,0.066515776,0.938,0.0,0.0015252917843284607,0.0,5.2024691730570275e-09,2.8197262557945293e-07,0.0,0.0,0.037835741161654605,0.00923737284641529,0.049999210260479855,0.0,0.0,0.001999718027374426,0.0,7.470598917793199e-07,8.015678728299695e-08
8.420448062509334e-07,0.066515776,0.938,0.0,0.0015270477404061684,0.0,5.2053269194052495e-09,2.819595378376695e-07,0.0,0.0,0.03783398530239037,0.009236494854683234,0.04999921031967692,0.0,0.0,0.0019997180404621676,0.0,7.470252233804628e-07,8.010487221262874e-08
8.430926298403412e-07,0.066515776,0.938,0.0,0.0015288033666884188,0.0,5.208182311618041e-09,2.8194645255376563e-07,0.0,0.0,0.037832229772818,0.009235617027873738,0.049999210378820165,0.0,0.0,0.001999718053547452,0.0,7.469905614909733e-07,8.005305411750065e-08
8.441404534297491e-07,0.066515776,0.938,0.0,0.0015305586632755272,0.0,5.211035353767929e-09,2.8193336972699554e-07,0.0,0.0,0.03783047457283749,0.009234739365936565,0.04999921043790973,0.0,0.0,0.0019997180666302783,0.0,7.469559061086794e-07,8.000133269349063e-08
8.45188277019157e-07,0.066515776,0.938,0.0,0.0015323136302677679,0.0,5.213886049901228e-09,2.819202893566137e-07,0.0,0.0,0.03782871970234885,0.009233861868821507,0.04999921049694579,0.0,0.0,0.001999718079710649,0.0,7.469212572318223e-07,7.994970763782946e-08
8.462361006085649e-07,0.066515776,0.938,0.0,0.0015340682677653739,0.0,5.216734404069788e-09,2.81907211441875e-07,0.0,0.0,0.03782696516125217,0.009232984536478368,0.04999921055592847,0.0,0.0,0.001999718092788564,0.0,7.468866148581759e-07,7.98981786490744e-08
8.472839241979728e-07,0.066515776,0.938,0.0,0.001535822575868536,0.0,5.2195804202939185e-09,2.818941359820347e-07,0.0,0.0,0.037825210949447546,0.009232107368856978,0.04999921061485796,0.0,0.0,0.0019997181058640234,0.0,7.468519789860614e-07,7.984674542712317e-08
8.483317477873807e-07,0.066515776,0.938,0.0,0.0015375765546774024,0.0,5.222424102605663e-09,2.8188106297634827e-07,0.0,0.0,0.03782345706683513,0.009231230365907185,0.04999921067373436,0.0,0.0,0.0019997181189370292,0.0,7.468173496131733e-07,7.979540767317975e-08
8.493795713767886e-07,0.066515776,0.938,0.0,0.0015393302042920791,0.0,5.225265454998885e-09,2.8186799242407154e-07,0.0,0.0,0.03782170351331512,0.009230353527578861,0.04999921073255786,0.0,0.0,0.0019997181320075817,0.0,7.467827267379257e-07,7.974416508977664e-08
8.504273949661965e-07,0.066515776,0.938,0.0,0.001541083524812632,0.0,5.228104481487225e-09,2.8185492432446044e-07,0.0,0.0,0.03781995028878772,0.009229476853821902,0.04999921079132857,0.0,0.0,0.0019997181450756817,0.0,7.467481103579066e-07,7.969301738073406e-08
8.513704361966636e-07,0.066515776,0.938,0.0,0.0015426612319883223,0.0,5.230657619958059e-09,2.818431651312251e-07,0.0,0.0,0.037818372667919334,0.009228687988107756,0.04999921084417723,0.0,0.0,0.0019997181568348747,0.0,7.467169611680644e-07,7.964706531644711e-08
8.523134774271307e-07,0.066515776,0.938,0.0,0.0015442386727516789,0.0,5.2332088805672676e-09,2.818314079235046e-07,0.0,0.0,0.03781679531338153,0.009227899255619346,0.04999921089698337,0.0,0.0,0.0019997181685920823,0.0,7.466858172364642e-07,7.96011896474651e-08
8.532565186575978e-07,0.066515776,0.938,0.0,0.0015458158471755611,0.0,5.2357582662032005e-09,2.818196527007577e-07,0.0,0.0,0.03781521822510164,0.009227110656320188,0.04999921094974709,0.0,0.0,0.001999718180347305,0.0,7.46654678561706e-07,7.955539016055835e-08
8.541995598880649e-07,0.066515776,0.938,0.0,0.0015473927553328022,0.0,5.238305779747983e-09,2.8180789946244246e-07,0.0,0.0,0.03781364140300706,0.00922632219017381,0.049999211002468506,0.0,0.0,0.001999718192100543,0.0,7.466235451423952e-07,7.950966664334604e-08
8.55142601118532e-07,0.066515776,0.938,0.0,0.0015489693972962075,0.0,5.240851424078456e-09,2.817961482080179e-07,0.0,0.0,0.037812064847025185,0.009225533857143755,0.049999211055147735,0.0,0.0,0.001999718203851797,0.0,7.465924169770758e-07,7.946401888427667e-08
8.570286835794663e-07,0.066515776,0.938,0.0,0.0015521218829325936,0.0,5.24593711656147e-09,2.817726516486762e-07,0.0,0.0,0.03780891253310933,0.00922395759028687,0.04999921116038001,0.0,0.0,0.001999718227348357,0.0,7.465301764026994e-07,7.937294979849752e-08
8.587261577943072e-07,0.066515776,0.938,0.0,0.001554958210352243,0.0,5.250507875782781e-09,2.8175151152474847e-07,0.0,0.0,0.037806076359962804,0.009222539405008058,0.049999211254945795,0.0,0.0,0.001999718248488481,0.0,7.464741778400669e-07,7.929124460877428e-08
8.604236320091481e-07,0.066515776,0.938,0.0,0.0015577936764348782,0.0,5.255072623141209e-09,2.817303778202171e-07,0.0,0.0,0.03780324104789367,0.009221121650459806,0.04999921134937647,0.0,0.0,0.0019997182696221854,0.0,7.464181962781205e-07,7.920978162304347e-08
8.62121106223989e-07,0.066515776,0.938,0.0,0.0015606282816041097,0.0,5.259631375147412e-09,2.8170925053193254e-07,0.0,0.0,0.03780040659647954,0.009219704326430005,0.04999921144367265,0.0,0.0,0.0019997182907494737,0.0,7.463622317085271e-07,7.912855963713912e-08
8.638185804388298e-07,0.066515776,0.938,0.0,0.0015634620262832595,0.0,5.264184148237911e-09,2.816881296567472e-07,0.0,0.0,0.03779757300529825,0.009218287432706694,0.049999211537834945,0.0,0.0,0.0019997183118703487,0.0,7.463062841229527e-07,7.904757745531791e-08
8.655160546536707e-07,0.066515776,0.938,0.0,0.0015662949108953635,0.0,5.2687309587746055e-09,2.816670151915156e-07,0.0,0.0,0.03779474027392798,0.009216870969078049,0.049999211631863924,0.0,0.0,0.0019997183329848135,0.0,7.46250353513066e-07,7.896683389018471e-08
8.672135288685116e-07,0.066515776,0.938,0.0,0.0015691269358631707,0.0,5.273271823045386e-09,2.816459071330945e-07,0.0,0.0,0.03779190840194715,0.009215454935332396,0.049999211725760204,0.0,0.0,0.0019997183540928724,0.0,7.461944398705496e-07,7.888632776261848e-08
